province,source,scenario,year,value,unit
SK,total,high,2018,24465.89,GW.h
YT,total,high,2018,451.84,GW.h
all,total,high,2019,653111.6699999999,
AB,total,high,2019,91537.57,GW.h
BC,total,high,2019,70319.26,GW.h
MB,total,high,2019,37754.14,GW.h
NB,total,high,2019,12931.72,GW.h
NL,total,high,2019,44020.44,GW.h
NS,total,high,2019,7817.53,GW.h
NT,total,high,2019,767,GW.h
NU,total,high,2019,191.71,GW.h
ON,total,high,2019,151884.44,GW.h
PE,total,high,2019,557.74,GW.h
QC,total,high,2019,211020.21,GW.h
SK,total,high,2019,23661.95,GW.h
YT,total,high,2019,647.96,GW.h
all,total,high,2020,658241.8799999999,
AB,total,high,2020,93040.2,GW.h
BC,total,high,2020,70649.28,GW.h
MB,total,high,2020,38965.96,GW.h
NB,total,high,2020,13048.14,GW.h
NL,total,high,2020,43981.8,GW.h
NS,total,high,2020,7904.2,GW.h
NT,total,high,2020,767.22,GW.h
NU,total,high,2020,193.85,GW.h
ON,total,high,2020,150750.32,GW.h
PE,total,high,2020,651.16,GW.h
QC,total,high,2020,212421.11,GW.h
SK,total,high,2020,25215.59,GW.h
YT,total,high,2020,653.05,GW.h
all,total,high,2021,666114.5599999999,
AB,total,high,2021,94178.67,GW.h
BC,total,high,2021,71499.42,GW.h
MB,total,high,2021,42372.33,GW.h
NB,total,high,2021,13008.62,GW.h
NL,total,high,2021,43976.6,GW.h
NS,total,high,2021,8074.82,GW.h
NT,total,high,2021,767.13,GW.h
NU,total,high,2021,193.99,GW.h
ON,total,high,2021,151430.77,GW.h
PE,total,high,2021,652.86,GW.h
QC,total,high,2021,213833.45,GW.h
SK,total,high,2021,25478.64,GW.h
YT,total,high,2021,647.26,GW.h
all,total,high,2022,671221.06,
AB,total,high,2022,95776.59,GW.h
BC,total,high,2022,72194.44,GW.h
MB,total,high,2022,42455.88,GW.h
NB,total,high,2022,13024.06,GW.h
NL,total,high,2022,44050.57,GW.h
NS,total,high,2022,8219.96,GW.h
NT,total,high,2022,765.95,GW.h
NU,total,high,2022,217.63,GW.h
ON,total,high,2022,152134.06,GW.h
PE,total,high,2022,659.63,GW.h
QC,total,high,2022,215298.28,GW.h
SK,total,high,2022,25723.18,GW.h
YT,total,high,2022,700.83,GW.h
all,total,high,2023,677363.4899999999,
AB,total,high,2023,97791.58,GW.h
BC,total,high,2023,73067.4,GW.h
MB,total,high,2023,42567.84,GW.h
NB,total,high,2023,13075.16,GW.h
NL,total,high,2023,44233.97,GW.h
NS,total,high,2023,8340.05,GW.h
NT,total,high,2023,765.95,GW.h
NU,total,high,2023,217.81,GW.h
ON,total,high,2023,153330.77,GW.h
PE,total,high,2023,666.99,GW.h
QC,total,high,2023,216757.62,GW.h
SK,total,high,2023,26010.85,GW.h
YT,total,high,2023,537.5,GW.h
all,total,high,2024,683362.15,
AB,total,high,2024,99539.47,GW.h
BC,total,high,2024,73888.27,GW.h
MB,total,high,2024,42673.9,GW.h
NB,total,high,2024,13205.25,GW.h
NL,total,high,2024,44362.65,GW.h
NS,total,high,2024,8506.95,GW.h
NT,total,high,2024,765.17,GW.h
NU,total,high,2024,218.94,GW.h
ON,total,high,2024,154511.72,GW.h
PE,total,high,2024,669.18,GW.h
QC,total,high,2024,218213.48,GW.h
SK,total,high,2024,26285.12,GW.h
YT,total,high,2024,522.05,GW.h
all,total,high,2025,694018.6399999999,
AB,total,high,2025,101471.29,GW.h
BC,total,high,2025,75063.83,GW.h
MB,total,high,2025,46724.9,GW.h
NB,total,high,2025,13508.95,GW.h
NL,total,high,2025,44561.15,GW.h
NS,total,high,2025,8553.06,GW.h
NT,total,high,2025,765.17,GW.h
NU,total,high,2025,219.38,GW.h
ON,total,high,2025,155790.83,GW.h
PE,total,high,2025,762.2,GW.h
QC,total,high,2025,219558.89,GW.h
SK,total,high,2025,26531.05,GW.h
YT,total,high,2025,507.94,GW.h
all,total,high,2026,699983.87,
AB,total,high,2026,103861.07,GW.h
BC,total,high,2026,75663.97,GW.h
MB,total,high,2026,46975.21,GW.h
NB,total,high,2026,13546.31,GW.h
NL,total,high,2026,44650.74,GW.h
NS,total,high,2026,8979.18,GW.h
NT,total,high,2026,756.41,GW.h
NU,total,high,2026,219.51,GW.h
ON,total,high,2026,156638.78,GW.h
PE,total,high,2026,768.58,GW.h
QC,total,high,2026,220787.07,GW.h
SK,total,high,2026,26647.14,GW.h
YT,total,high,2026,489.9,GW.h
all,total,high,2027,708145.3599999999,
AB,total,high,2027,105790.56,GW.h
BC,total,high,2027,76116.17,GW.h
MB,total,high,2027,49083.14,GW.h
NB,total,high,2027,13153.43,GW.h
NL,total,high,2027,44381.54,GW.h
NS,total,high,2027,9134.54,GW.h
NT,total,high,2027,754.04,GW.h
NU,total,high,2027,222.15,GW.h
ON,total,high,2027,162400.34,GW.h
PE,total,high,2027,770.23,GW.h
QC,total,high,2027,219083.64,GW.h
SK,total,high,2027,26768.58,GW.h
YT,total,high,2027,487,GW.h
all,total,high,2028,714276.3500000001,
AB,total,high,2028,107570.05,GW.h
BC,total,high,2028,76490.21,GW.h
MB,total,high,2028,49114.6,GW.h
NB,total,high,2028,12482.23,GW.h
NL,total,high,2028,44568.33,GW.h
NS,total,high,2028,9244.2,GW.h
NT,total,high,2028,752.9,GW.h
NU,total,high,2028,225.42,GW.h
ON,total,high,2028,163702.36,GW.h
PE,total,high,2028,776.18,GW.h
QC,total,high,2028,221995.31,GW.h
SK,total,high,2028,26873.42,GW.h
YT,total,high,2028,481.14,GW.h
all,total,high,2029,724397.74,
AB,total,high,2029,106831.43,GW.h
BC,total,high,2029,79547.88,GW.h
MB,total,high,2029,52315.39,GW.h
NB,total,high,2029,12445.93,GW.h
NL,total,high,2029,44535.18,GW.h
NS,total,high,2029,9824.84,GW.h
NT,total,high,2029,752.68,GW.h
NU,total,high,2029,225.51,GW.h
ON,total,high,2029,166671.85,GW.h
PE,total,high,2029,779.32,GW.h
QC,total,high,2029,223032.04,GW.h
SK,total,high,2029,26960.96,GW.h
YT,total,high,2029,474.73,GW.h
all,total,high,2030,730289.79,
AB,total,high,2030,108741.6,GW.h
BC,total,high,2030,79928.96,GW.h
MB,total,high,2030,52383.48,GW.h
NB,total,high,2030,12535.51,GW.h
NL,total,high,2030,44492.75,GW.h
NS,total,high,2030,10004.6,GW.h
NT,total,high,2030,752.12,GW.h
NU,total,high,2030,227.08,GW.h
ON,total,high,2030,167893.27,GW.h
PE,total,high,2030,870.89,GW.h
QC,total,high,2030,224950.51,GW.h
SK,total,high,2030,27034.73,GW.h
YT,total,high,2030,474.29,GW.h
all,total,high,2031,735870.6799999999,
AB,total,high,2031,110574.4,GW.h
BC,total,high,2031,80366.08,GW.h
MB,total,high,2031,52487.08,GW.h
NB,total,high,2031,12542.33,GW.h
NL,total,high,2031,44449.43,GW.h
NS,total,high,2031,9816.85,GW.h
NT,total,high,2031,747.83,GW.h
NU,total,high,2031,228.14,GW.h
ON,total,high,2031,168946.43,GW.h
PE,total,high,2031,872.55,GW.h
QC,total,high,2031,227258.39,GW.h
SK,total,high,2031,27103.1,GW.h
YT,total,high,2031,478.07,GW.h
all,total,high,2032,740274.9,
AB,total,high,2032,112010.5,GW.h
BC,total,high,2032,80761.71,GW.h
MB,total,high,2032,52558.76,GW.h
NB,total,high,2032,12651.84,GW.h
NL,total,high,2032,44433.1,GW.h
NS,total,high,2032,9820.75,GW.h
NT,total,high,2032,747.83,GW.h
NU,total,high,2032,228.14,GW.h
ON,total,high,2032,170220.33,GW.h
PE,total,high,2032,877.44,GW.h
QC,total,high,2032,228329.56,GW.h
SK,total,high,2032,27154.07,GW.h
YT,total,high,2032,480.87,GW.h
all,total,high,2033,744855.0899999999,
AB,total,high,2033,113440.5,GW.h
BC,total,high,2033,81166.76,GW.h
MB,total,high,2033,52654.81,GW.h
NB,total,high,2033,12671.74,GW.h
NL,total,high,2033,44403.45,GW.h
NS,total,high,2033,9954.86,GW.h
NT,total,high,2033,747.74,GW.h
NU,total,high,2033,228.31,GW.h
ON,total,high,2033,171550.21,GW.h
PE,total,high,2033,879.16,GW.h
QC,total,high,2033,229484.37,GW.h
SK,total,high,2033,27203.35,GW.h
YT,total,high,2033,469.83,GW.h
all,total,high,2034,749859.8700000001,
AB,total,high,2034,114947.7,GW.h
BC,total,high,2034,81582.46,GW.h
MB,total,high,2034,52725.39,GW.h
NB,total,high,2034,12657.63,GW.h
NL,total,high,2034,44389.43,GW.h
NS,total,high,2034,10569.02,GW.h
NT,total,high,2034,747.74,GW.h
NU,total,high,2034,228.4,GW.h
ON,total,high,2034,171748.66,GW.h
PE,total,high,2034,884.12,GW.h
QC,total,high,2034,231650.29,GW.h
SK,total,high,2034,27259.38,GW.h
YT,total,high,2034,469.65,GW.h
all,total,high,2035,753103.5099999999,
AB,total,high,2035,116357.8,GW.h
BC,total,high,2035,81968.01,GW.h
MB,total,high,2035,52792.47,GW.h
NB,total,high,2035,12697.69,GW.h
NL,total,high,2035,44395.79,GW.h
NS,total,high,2035,10637.95,GW.h
NT,total,high,2035,747.74,GW.h
NU,total,high,2035,230.02,GW.h
ON,total,high,2035,171780.21,GW.h
PE,total,high,2035,884.34,GW.h
QC,total,high,2035,232836.03,GW.h
SK,total,high,2035,27303.35,GW.h
YT,total,high,2035,472.11,GW.h
all,total,high,2036,757611.01,
AB,total,high,2036,117994.9,GW.h
BC,total,high,2036,82344.71,GW.h
MB,total,high,2036,52856.7,GW.h
NB,total,high,2036,12725.91,GW.h
NL,total,high,2036,44396.67,GW.h
NS,total,high,2036,10645.02,GW.h
NT,total,high,2036,747.79,GW.h
NU,total,high,2036,233.12,GW.h
ON,total,high,2036,172962.69,GW.h
PE,total,high,2036,889.23,GW.h
QC,total,high,2036,233996.34,GW.h
SK,total,high,2036,27352.66,GW.h
YT,total,high,2036,465.27,GW.h
all,total,high,2037,762111.7699999999,
AB,total,high,2037,119534.7,GW.h
BC,total,high,2037,82708.09,GW.h
MB,total,high,2037,52922.3,GW.h
NB,total,high,2037,12754.65,GW.h
NL,total,high,2037,44434.04,GW.h
NS,total,high,2037,10753.2,GW.h
NT,total,high,2037,747.83,GW.h
NU,total,high,2037,236.11,GW.h
ON,total,high,2037,174129.19,GW.h
PE,total,high,2037,891.03,GW.h
QC,total,high,2037,235147.81,GW.h
SK,total,high,2037,27402.57,GW.h
YT,total,high,2037,450.25,GW.h
all,total,high,2038,766120.6699999999,
AB,total,high,2038,120491.4,GW.h
BC,total,high,2038,83017.62,GW.h
MB,total,high,2038,52983.2,GW.h
NB,total,high,2038,12788.08,GW.h
NL,total,high,2038,44450.81,GW.h
NS,total,high,2038,10859.08,GW.h
NT,total,high,2038,748.88,GW.h
NU,total,high,2038,237.6,GW.h
ON,total,high,2038,175459.41,GW.h
PE,total,high,2038,894.51,GW.h
QC,total,high,2038,236279.6,GW.h
SK,total,high,2038,27458.48,GW.h
YT,total,high,2038,452,GW.h
all,total,high,2039,770194.2000000001,
AB,total,high,2039,121843.1,GW.h
BC,total,high,2039,83278.3,GW.h
MB,total,high,2039,53037.53,GW.h
NB,total,high,2039,12846.69,GW.h
NL,total,high,2039,44486.26,GW.h
NS,total,high,2039,10878.44,GW.h
NT,total,high,2039,751.5,GW.h
NU,total,high,2039,238.69,GW.h
ON,total,high,2039,176625.54,GW.h
PE,total,high,2039,896.27,GW.h
QC,total,high,2039,237367.98,GW.h
SK,total,high,2039,27483.1,GW.h
YT,total,high,2039,460.8,GW.h
all,total,high,2040,774194.5399999999,
AB,total,high,2040,123182.5,GW.h
BC,total,high,2040,83584.49,GW.h
MB,total,high,2040,53094.02,GW.h
NB,total,high,2040,12529.81,GW.h
NL,total,high,2040,44540.1,GW.h
NS,total,high,2040,10990.09,GW.h
NT,total,high,2040,752.6,GW.h
NU,total,high,2040,239.04,GW.h
ON,total,high,2040,177898.27,GW.h
PE,total,high,2040,898.35,GW.h
QC,total,high,2040,238524.43,GW.h
SK,total,high,2040,27510.6,GW.h
YT,total,high,2040,450.24,GW.h
all,total,low,2005,607006.5700000001,
AB,total,low,2005,68435.34,GW.h
BC,total,low,2005,67108.36,GW.h
MB,total,low,2005,37057.17,GW.h
NB,total,low,2005,21333,GW.h
NL,total,low,2005,42074.94,GW.h
NS,total,low,2005,12498.75,GW.h
NT,total,low,2005,684.25,GW.h
NU,total,low,2005,142,GW.h
ON,total,low,2005,158207.48,GW.h
PE,total,low,2005,42.22,GW.h
QC,total,low,2005,179303.77,GW.h
SK,total,low,2005,19766.16,GW.h
YT,total,low,2005,353.13,GW.h
all,total,low,2006,603034.92,
AB,total,low,2006,71776.34,GW.h
BC,total,low,2006,60875.36,GW.h
MB,total,low,2006,34540.17,GW.h
NB,total,low,2006,18467,GW.h
NL,total,low,2006,42813.23,GW.h
NS,total,low,2006,12523.75,GW.h
NT,total,low,2006,684.25,GW.h
NU,total,low,2006,145,GW.h
ON,total,low,2006,158297.58,GW.h
PE,total,low,2006,38.22,GW.h
QC,total,low,2006,182904.73,GW.h
SK,total,low,2006,19616.16,GW.h
YT,total,low,2006,353.13,GW.h
all,total,low,2007,620671.93,
AB,total,low,2007,72535.54,GW.h
BC,total,low,2007,70223.36,GW.h
MB,total,low,2007,34402.17,GW.h
NB,total,low,2007,17269,GW.h
NL,total,low,2007,41593.94,GW.h
NS,total,low,2007,12570.75,GW.h
NT,total,low,2007,684.25,GW.h
NU,total,low,2007,149,GW.h
ON,total,low,2007,158622.68,GW.h
PE,total,low,2007,42.22,GW.h
QC,total,low,2007,191611.73,GW.h
SK,total,low,2007,20614.16,GW.h
YT,total,low,2007,353.13,GW.h
all,total,low,2008,624661.99,
AB,total,low,2008,71650.65,GW.h
BC,total,low,2008,64553.12,GW.h
MB,total,low,2008,35563.78,GW.h
NB,total,low,2008,14591,GW.h
NL,total,low,2008,43386,GW.h
NS,total,low,2008,12213.52,GW.h
NT,total,low,2008,739.58,GW.h
NU,total,low,2008,182,GW.h
ON,total,low,2008,165176.16,GW.h
PE,total,low,2008,148.37,GW.h
QC,total,low,2008,194321.17,GW.h
SK,total,low,2008,21765.58,GW.h
YT,total,low,2008,371.06,GW.h
all,total,low,2009,598166.7899999999,
AB,total,low,2009,72171.5,GW.h
BC,total,low,2009,61964.53,GW.h
MB,total,low,2009,34096.94,GW.h
NB,total,low,2009,13459,GW.h
NL,total,low,2009,38399.22,GW.h
NS,total,low,2009,11624.1,GW.h
NT,total,low,2009,641.95,GW.h
NU,total,low,2009,162,GW.h
ON,total,low,2009,147621.99,GW.h
PE,total,low,2009,359.54,GW.h
QC,total,low,2009,196499.71,GW.h
SK,total,low,2009,20768.48,GW.h
YT,total,low,2009,397.83,GW.h
all,total,low,2010,590547.74,
AB,total,low,2010,73568.78,GW.h
BC,total,low,2010,61549.79,GW.h
MB,total,low,2010,33777.8,GW.h
NB,total,low,2010,11416,GW.h
NL,total,low,2010,41934.2,GW.h
NS,total,low,2010,12143.96,GW.h
NT,total,low,2010,520.76,GW.h
NU,total,low,2010,162,GW.h
ON,total,low,2010,150270.2,GW.h
PE,total,low,2010,463.77,GW.h
QC,total,low,2010,183926.68,GW.h
SK,total,low,2010,20408.5,GW.h
YT,total,low,2010,405.3,GW.h
all,total,low,2011,615163.1599999999,
AB,total,low,2011,73054.19,GW.h
BC,total,low,2011,67964.79,GW.h
MB,total,low,2011,35139.84,GW.h
NB,total,low,2011,11802,GW.h
NL,total,low,2011,41703.65,GW.h
NS,total,low,2011,11965.12,GW.h
NT,total,low,2011,452.34,GW.h
NU,total,low,2011,98,GW.h
ON,total,low,2011,154572.9,GW.h
PE,total,low,2011,494.04,GW.h
QC,total,low,2011,196296.13,GW.h
SK,total,low,2011,21194.82,GW.h
YT,total,low,2011,425.34,GW.h
all,total,low,2012,623343.09,
AB,total,low,2012,75077.12,GW.h
BC,total,low,2012,71951.28,GW.h
MB,total,low,2012,33203.4,GW.h
NB,total,low,2012,10288,GW.h
NL,total,low,2012,43798.73,GW.h
NS,total,low,2012,11403.93,GW.h
NT,total,low,2012,446.7,GW.h
NU,total,low,2012,98,GW.h
ON,total,low,2012,154329.69,GW.h
PE,total,low,2012,481.96,GW.h
QC,total,low,2012,200559.4,GW.h
SK,total,low,2012,21249.88,GW.h
YT,total,low,2012,455,GW.h
all,total,low,2013,645823.23,
AB,total,low,2013,78052.1,GW.h
BC,total,low,2013,65994.23,GW.h
MB,total,low,2013,36346.72,GW.h
NB,total,low,2013,15070,GW.h
NL,total,low,2013,43240.08,GW.h
NS,total,low,2013,11040.35,GW.h
NT,total,low,2013,561.28,GW.h
NU,total,low,2013,98,GW.h
ON,total,low,2013,161907.28,GW.h
PE,total,low,2013,507.23,GW.h
QC,total,low,2013,209467.74,GW.h
SK,total,low,2013,23167.46,GW.h
YT,total,low,2013,370.76,GW.h
all,total,low,2014,645834.5599999999,
AB,total,low,2014,82823.15,GW.h
BC,total,low,2014,64642.63,GW.h
MB,total,low,2014,35636.08,GW.h
NB,total,low,2014,16470,GW.h
NL,total,low,2014,41064.74,GW.h
NS,total,low,2014,10709.03,GW.h
NT,total,low,2014,708.2,GW.h
NU,total,low,2014,158,GW.h
ON,total,low,2014,163719.22,GW.h
PE,total,low,2014,604.29,GW.h
QC,total,low,2014,206677.28,GW.h
SK,total,low,2014,22207.5,GW.h
YT,total,low,2014,414.44,GW.h
all,total,low,2015,653162.6399999999,
AB,total,low,2015,82517.17,GW.h
BC,total,low,2015,66297.41,GW.h
MB,total,low,2015,37927.9,GW.h
NB,total,low,2015,13061.85,GW.h
NL,total,low,2015,41447,GW.h
NS,total,low,2015,10948.8,GW.h
NT,total,low,2015,715.4,GW.h
NU,total,low,2015,172.96,GW.h
ON,total,low,2015,167315.62,GW.h
PE,total,low,2015,592.24,GW.h
QC,total,low,2015,207400.34,GW.h
SK,total,low,2015,24340.38,GW.h
YT,total,low,2015,425.57,GW.h
all,total,low,2016,648114.9699999999,
AB,total,low,2016,84409.1,GW.h
BC,total,low,2016,60038.74,GW.h
MB,total,low,2016,37820.49,GW.h
NB,total,low,2016,11861.74,GW.h
NL,total,low,2016,41072.34,GW.h
NS,total,low,2016,10967.12,GW.h
NT,total,low,2016,741.52,GW.h
NU,total,low,2016,181.63,GW.h
ON,total,low,2016,172399.29,GW.h
PE,total,low,2016,550.36,GW.h
QC,total,low,2016,203617.6,GW.h
SK,total,low,2016,24042.57,GW.h
YT,total,low,2016,412.47,GW.h
all,total,low,2017,619281.4500000001,
AB,total,low,2017,85082.17,GW.h
BC,total,low,2017,61546.92,GW.h
MB,total,low,2017,37689.1,GW.h
NB,total,low,2017,11790.56,GW.h
NL,total,low,2017,40210.17,GW.h
NS,total,low,2017,10866.43,GW.h
NT,total,low,2017,758.24,GW.h
NU,total,low,2017,190.48,GW.h
ON,total,low,2017,148254.44,GW.h
PE,total,low,2017,553.06,GW.h
QC,total,low,2017,197985.2,GW.h
SK,total,low,2017,23964.68,GW.h
YT,total,low,2017,390,GW.h
all,total,low,2018,637928.49,
AB,total,low,2018,86620.12,GW.h
BC,total,low,2018,68510.49,GW.h
MB,total,low,2018,37928.64,GW.h
NB,total,low,2018,11952.13,GW.h
NL,total,low,2018,39941.18,GW.h
NS,total,low,2018,10816.7,GW.h
NT,total,low,2018,765.87,GW.h
NU,total,low,2018,191.71,GW.h
ON,total,low,2018,148617.99,GW.h
PE,total,low,2018,557.74,GW.h
QC,total,low,2018,207930.67,GW.h
SK,total,low,2018,23643.5,GW.h
YT,total,low,2018,451.75,GW.h
all,total,low,2019,646499.86,
AB,total,low,2019,87935.15,GW.h
BC,total,low,2019,69570.59,GW.h
MB,total,low,2019,37700.65,GW.h
NB,total,low,2019,12221.26,GW.h
NL,total,low,2019,43194.51,GW.h
NS,total,low,2019,7722.02,GW.h
NT,total,low,2019,765.39,GW.h
NU,total,low,2019,193.85,GW.h
ON,total,low,2019,152603.69,GW.h
PE,total,low,2019,562.41,GW.h
QC,total,low,2019,211128,GW.h
SK,total,low,2019,22253.32,GW.h
YT,total,low,2019,649.02,GW.h
all,total,low,2020,649811.19,
AB,total,low,2020,87437.05,GW.h
BC,total,low,2020,69697.63,GW.h
MB,total,low,2020,38908.44,GW.h
NB,total,low,2020,12818.16,GW.h
NL,total,low,2020,43044.65,GW.h
NS,total,low,2020,7792.65,GW.h
NT,total,low,2020,764.77,GW.h
NU,total,low,2020,193.9,GW.h
ON,total,low,2020,151668.97,GW.h
PE,total,low,2020,651.71,GW.h
QC,total,low,2020,212569.93,GW.h
SK,total,low,2020,23609.23,GW.h
YT,total,low,2020,654.1,GW.h
all,total,low,2021,656254.44,
AB,total,low,2021,87929.21,GW.h
BC,total,low,2021,70323.16,GW.h
MB,total,low,2021,42305.69,GW.h
NB,total,low,2021,12795.54,GW.h
NL,total,low,2021,42963.8,GW.h
NS,total,low,2021,7852.36,GW.h
NT,total,low,2021,758.24,GW.h
NU,total,low,2021,196.74,GW.h
ON,total,low,2021,152419.96,GW.h
PE,total,low,2021,657.44,GW.h
QC,total,low,2021,213875.69,GW.h
SK,total,low,2021,23528.65,GW.h
YT,total,low,2021,647.96,GW.h
all,total,low,2022,659459.8899999999,
AB,total,low,2022,89183.54,GW.h
BC,total,low,2022,70767.75,GW.h
MB,total,low,2022,42356,GW.h
NB,total,low,2022,12835.72,GW.h
NL,total,low,2022,42944.82,GW.h
NS,total,low,2022,7883.64,GW.h
NT,total,low,2022,757.19,GW.h
NU,total,low,2022,217.76,GW.h
ON,total,low,2022,152965.1,GW.h
PE,total,low,2022,659.01,GW.h
QC,total,low,2022,215079.69,GW.h
SK,total,low,2022,23108.97,GW.h
YT,total,low,2022,700.7,GW.h
all,total,low,2023,663172.23,
AB,total,low,2023,90199.42,GW.h
BC,total,low,2023,71329.86,GW.h
MB,total,low,2023,42415.71,GW.h
NB,total,low,2023,12894.38,GW.h
NL,total,low,2023,43016.13,GW.h
NS,total,low,2023,7863.71,GW.h
NT,total,low,2023,756.41,GW.h
NU,total,low,2023,218.94,GW.h
ON,total,low,2023,153809.33,GW.h
PE,total,low,2023,665.28,GW.h
QC,total,low,2023,216239.34,GW.h
SK,total,low,2023,23226.74,GW.h
YT,total,low,2023,536.98,GW.h
all,total,low,2024,667165.68,
AB,total,low,2024,91303.33,GW.h
BC,total,low,2024,71956.32,GW.h
MB,total,low,2024,42489.07,GW.h
NB,total,low,2024,12975.23,GW.h
NL,total,low,2024,43086.01,GW.h
NS,total,low,2024,7916.15,GW.h
NT,total,low,2024,756.36,GW.h
NU,total,low,2024,219.51,GW.h
ON,total,low,2024,154598.57,GW.h
PE,total,low,2024,669.99,GW.h
QC,total,low,2024,217386.4,GW.h
SK,total,low,2024,23287.39,GW.h
YT,total,low,2024,521.35,GW.h
all,total,low,2025,675832.7,
AB,total,low,2025,92357.23,GW.h
BC,total,low,2025,72638.88,GW.h
MB,total,low,2025,46635.16,GW.h
NB,total,low,2025,13287.69,GW.h
NL,total,low,2025,43080.15,GW.h
NS,total,low,2025,7841.3,GW.h
NT,total,low,2025,756.36,GW.h
NU,total,low,2025,225.25,GW.h
ON,total,low,2025,155529.18,GW.h
PE,total,low,2025,758.48,GW.h
QC,total,low,2025,218569.63,GW.h
SK,total,low,2025,23643.43,GW.h
YT,total,low,2025,509.96,GW.h
all,total,low,2026,679437.58,
AB,total,low,2026,93100.58,GW.h
BC,total,low,2026,73047.17,GW.h
MB,total,low,2026,46869.11,GW.h
NB,total,low,2026,13349.21,GW.h
NL,total,low,2026,43121.95,GW.h
NS,total,low,2026,8070.32,GW.h
NT,total,low,2026,752.9,GW.h
NU,total,low,2026,225.51,GW.h
ON,total,low,2026,156091.77,GW.h
PE,total,low,2026,763.64,GW.h
QC,total,low,2026,219588.24,GW.h
SK,total,low,2026,23966.84,GW.h
YT,total,low,2026,490.34,GW.h
all,total,low,2027,685836.6,
AB,total,low,2027,93086.66,GW.h
BC,total,low,2027,73354.31,GW.h
MB,total,low,2027,48963.2,GW.h
NB,total,low,2027,12890.25,GW.h
