province,source,scenario,year,value,unit
NT,nuclear,technology,2020,0,GW.h
NU,nuclear,technology,2020,0,GW.h
ON,nuclear,technology,2020,80269.98,GW.h
PE,nuclear,technology,2020,0,GW.h
QC,nuclear,technology,2020,4321.577,GW.h
SK,nuclear,technology,2020,0,GW.h
YT,nuclear,technology,2020,0,GW.h
AB,nuclear,technology,2021,0,GW.h
BC,nuclear,technology,2021,0,GW.h
MB,nuclear,technology,2021,0,GW.h
NB,nuclear,technology,2021,4544.863,GW.h
NL,nuclear,technology,2021,0,GW.h
NS,nuclear,technology,2021,0,GW.h
NT,nuclear,technology,2021,0,GW.h
NU,nuclear,technology,2021,0,GW.h
ON,nuclear,technology,2021,80269.98,GW.h
PE,nuclear,technology,2021,0,GW.h
QC,nuclear,technology,2021,4321.577,GW.h
SK,nuclear,technology,2021,0,GW.h
YT,nuclear,technology,2021,0,GW.h
AB,nuclear,technology,2022,0,GW.h
BC,nuclear,technology,2022,0,GW.h
MB,nuclear,technology,2022,0,GW.h
NB,nuclear,technology,2022,4544.863,GW.h
NL,nuclear,technology,2022,0,GW.h
NS,nuclear,technology,2022,0,GW.h
NT,nuclear,technology,2022,0,GW.h
NU,nuclear,technology,2022,0,GW.h
ON,nuclear,technology,2022,67364.93,GW.h
PE,nuclear,technology,2022,0,GW.h
QC,nuclear,technology,2022,4321.577,GW.h
SK,nuclear,technology,2022,0,GW.h
YT,nuclear,technology,2022,0,GW.h
AB,nuclear,technology,2023,0,GW.h
BC,nuclear,technology,2023,0,GW.h
MB,nuclear,technology,2023,0,GW.h
NB,nuclear,technology,2023,4544.863,GW.h
NL,nuclear,technology,2023,0,GW.h
NS,nuclear,technology,2023,0,GW.h
NT,nuclear,technology,2023,0,GW.h
NU,nuclear,technology,2023,0,GW.h
ON,nuclear,technology,2023,64429.54,GW.h
PE,nuclear,technology,2023,0,GW.h
QC,nuclear,technology,2023,4321.577,GW.h
SK,nuclear,technology,2023,0,GW.h
YT,nuclear,technology,2023,0,GW.h
AB,nuclear,technology,2024,0,GW.h
BC,nuclear,technology,2024,0,GW.h
MB,nuclear,technology,2024,0,GW.h
NB,nuclear,technology,2024,4544.863,GW.h
NL,nuclear,technology,2024,0,GW.h
NS,nuclear,technology,2024,0,GW.h
NT,nuclear,technology,2024,0,GW.h
NU,nuclear,technology,2024,0,GW.h
ON,nuclear,technology,2024,71656.53,GW.h
PE,nuclear,technology,2024,0,GW.h
QC,nuclear,technology,2024,4321.577,GW.h
SK,nuclear,technology,2024,0,GW.h
YT,nuclear,technology,2024,0,GW.h
AB,nuclear,technology,2025,0,GW.h
BC,nuclear,technology,2025,0,GW.h
MB,nuclear,technology,2025,0,GW.h
NB,nuclear,technology,2025,4544.863,GW.h
NL,nuclear,technology,2025,0,GW.h
NS,nuclear,technology,2025,0,GW.h
NT,nuclear,technology,2025,0,GW.h
NU,nuclear,technology,2025,0,GW.h
ON,nuclear,technology,2025,57019.54,GW.h
PE,nuclear,technology,2025,0,GW.h
QC,nuclear,technology,2025,4321.577,GW.h
SK,nuclear,technology,2025,0,GW.h
YT,nuclear,technology,2025,0,GW.h
AB,nuclear,technology,2026,0,GW.h
BC,nuclear,technology,2026,0,GW.h
MB,nuclear,technology,2026,0,GW.h
NB,nuclear,technology,2026,4544.863,GW.h
NL,nuclear,technology,2026,0,GW.h
NS,nuclear,technology,2026,0,GW.h
NT,nuclear,technology,2026,0,GW.h
NU,nuclear,technology,2026,0,GW.h
ON,nuclear,technology,2026,65210.14,GW.h
PE,nuclear,technology,2026,0,GW.h
QC,nuclear,technology,2026,4321.577,GW.h
SK,nuclear,technology,2026,0,GW.h
YT,nuclear,technology,2026,0,GW.h
AB,nuclear,technology,2027,0,GW.h
BC,nuclear,technology,2027,0,GW.h
MB,nuclear,technology,2027,0,GW.h
NB,nuclear,technology,2027,4544.863,GW.h
NL,nuclear,technology,2027,0,GW.h
NS,nuclear,technology,2027,0,GW.h
NT,nuclear,technology,2027,0,GW.h
NU,nuclear,technology,2027,0,GW.h
ON,nuclear,technology,2027,66514.77,GW.h
PE,nuclear,technology,2027,0,GW.h
QC,nuclear,technology,2027,4321.577,GW.h
SK,nuclear,technology,2027,0,GW.h
YT,nuclear,technology,2027,0,GW.h
AB,nuclear,technology,2028,0,GW.h
BC,nuclear,technology,2028,0,GW.h
MB,nuclear,technology,2028,0,GW.h
NB,nuclear,technology,2028,4376.313,GW.h
NL,nuclear,technology,2028,0,GW.h
NS,nuclear,technology,2028,0,GW.h
NT,nuclear,technology,2028,0,GW.h
NU,nuclear,technology,2028,0,GW.h
ON,nuclear,technology,2028,73873.16,GW.h
PE,nuclear,technology,2028,0,GW.h
QC,nuclear,technology,2028,4321.577,GW.h
SK,nuclear,technology,2028,0,GW.h
YT,nuclear,technology,2028,0,GW.h
AB,nuclear,technology,2029,0,GW.h
BC,nuclear,technology,2029,0,GW.h
MB,nuclear,technology,2029,0,GW.h
NB,nuclear,technology,2029,4391.289,GW.h
NL,nuclear,technology,2029,0,GW.h
NS,nuclear,technology,2029,0,GW.h
NT,nuclear,technology,2029,0,GW.h
NU,nuclear,technology,2029,0,GW.h
ON,nuclear,technology,2029,67950.79,GW.h
PE,nuclear,technology,2029,0,GW.h
QC,nuclear,technology,2029,4321.577,GW.h
SK,nuclear,technology,2029,0,GW.h
YT,nuclear,technology,2029,0,GW.h
AB,nuclear,technology,2030,0,GW.h
BC,nuclear,technology,2030,0,GW.h
MB,nuclear,technology,2030,0,GW.h
NB,nuclear,technology,2030,4544.863,GW.h
NL,nuclear,technology,2030,0,GW.h
NS,nuclear,technology,2030,0,GW.h
NT,nuclear,technology,2030,0,GW.h
NU,nuclear,technology,2030,0,GW.h
ON,nuclear,technology,2030,75309.19,GW.h
PE,nuclear,technology,2030,0,GW.h
QC,nuclear,technology,2030,4321.577,GW.h
SK,nuclear,technology,2030,0,GW.h
YT,nuclear,technology,2030,0,GW.h
AB,nuclear,technology,2031,0,GW.h
BC,nuclear,technology,2031,0,GW.h
MB,nuclear,technology,2031,0,GW.h
NB,nuclear,technology,2031,4544.863,GW.h
NL,nuclear,technology,2031,0,GW.h
NS,nuclear,technology,2031,0,GW.h
NT,nuclear,technology,2031,0,GW.h
NU,nuclear,technology,2031,0,GW.h
ON,nuclear,technology,2031,69386.73,GW.h
PE,nuclear,technology,2031,0,GW.h
QC,nuclear,technology,2031,4321.577,GW.h
SK,nuclear,technology,2031,0,GW.h
YT,nuclear,technology,2031,0,GW.h
AB,nuclear,technology,2032,0,GW.h
BC,nuclear,technology,2032,0,GW.h
MB,nuclear,technology,2032,0,GW.h
NB,nuclear,technology,2032,4544.863,GW.h
NL,nuclear,technology,2032,0,GW.h
NS,nuclear,technology,2032,0,GW.h
NT,nuclear,technology,2032,0,GW.h
NU,nuclear,technology,2032,0,GW.h
ON,nuclear,technology,2032,76745.13,GW.h
PE,nuclear,technology,2032,0,GW.h
QC,nuclear,technology,2032,4321.577,GW.h
SK,nuclear,technology,2032,0,GW.h
YT,nuclear,technology,2032,0,GW.h
AB,nuclear,technology,2033,0,GW.h
BC,nuclear,technology,2033,0,GW.h
MB,nuclear,technology,2033,0,GW.h
NB,nuclear,technology,2033,4544.863,GW.h
NL,nuclear,technology,2033,0,GW.h
NS,nuclear,technology,2033,0,GW.h
NT,nuclear,technology,2033,0,GW.h
NU,nuclear,technology,2033,0,GW.h
ON,nuclear,technology,2033,76745.13,GW.h
PE,nuclear,technology,2033,0,GW.h
QC,nuclear,technology,2033,4321.577,GW.h
SK,nuclear,technology,2033,0,GW.h
YT,nuclear,technology,2033,0,GW.h
AB,nuclear,technology,2034,0,GW.h
BC,nuclear,technology,2034,0,GW.h
MB,nuclear,technology,2034,0,GW.h
NB,nuclear,technology,2034,4544.863,GW.h
NL,nuclear,technology,2034,0,GW.h
NS,nuclear,technology,2034,0,GW.h
NT,nuclear,technology,2034,0,GW.h
NU,nuclear,technology,2034,0,GW.h
ON,nuclear,technology,2034,84103.53,GW.h
PE,nuclear,technology,2034,0,GW.h
QC,nuclear,technology,2034,4321.577,GW.h
SK,nuclear,technology,2034,0,GW.h
YT,nuclear,technology,2034,0,GW.h
AB,nuclear,technology,2035,0,GW.h
BC,nuclear,technology,2035,0,GW.h
MB,nuclear,technology,2035,0,GW.h
NB,nuclear,technology,2035,4544.863,GW.h
NL,nuclear,technology,2035,0,GW.h
NS,nuclear,technology,2035,0,GW.h
NT,nuclear,technology,2035,0,GW.h
NU,nuclear,technology,2035,0,GW.h
ON,nuclear,technology,2035,84103.53,GW.h
PE,nuclear,technology,2035,0,GW.h
QC,nuclear,technology,2035,4321.577,GW.h
SK,nuclear,technology,2035,0,GW.h
YT,nuclear,technology,2035,0,GW.h
AB,nuclear,technology,2036,0,GW.h
BC,nuclear,technology,2036,0,GW.h
MB,nuclear,technology,2036,0,GW.h
NB,nuclear,technology,2036,4544.863,GW.h
NL,nuclear,technology,2036,0,GW.h
NS,nuclear,technology,2036,0,GW.h
NT,nuclear,technology,2036,0,GW.h
NU,nuclear,technology,2036,0,GW.h
ON,nuclear,technology,2036,84103.53,GW.h
PE,nuclear,technology,2036,0,GW.h
QC,nuclear,technology,2036,4321.577,GW.h
SK,nuclear,technology,2036,0,GW.h
YT,nuclear,technology,2036,0,GW.h
AB,nuclear,technology,2037,0,GW.h
BC,nuclear,technology,2037,0,GW.h
MB,nuclear,technology,2037,0,GW.h
NB,nuclear,technology,2037,4544.863,GW.h
NL,nuclear,technology,2037,0,GW.h
NS,nuclear,technology,2037,0,GW.h
NT,nuclear,technology,2037,0,GW.h
NU,nuclear,technology,2037,0,GW.h
ON,nuclear,technology,2037,84103.53,GW.h
PE,nuclear,technology,2037,0,GW.h
QC,nuclear,technology,2037,4321.577,GW.h
SK,nuclear,technology,2037,0,GW.h
YT,nuclear,technology,2037,0,GW.h
AB,nuclear,technology,2038,0,GW.h
BC,nuclear,technology,2038,0,GW.h
MB,nuclear,technology,2038,0,GW.h
NB,nuclear,technology,2038,4544.863,GW.h
NL,nuclear,technology,2038,0,GW.h
NS,nuclear,technology,2038,0,GW.h
NT,nuclear,technology,2038,0,GW.h
NU,nuclear,technology,2038,0,GW.h
ON,nuclear,technology,2038,84103.53,GW.h
PE,nuclear,technology,2038,0,GW.h
QC,nuclear,technology,2038,4321.577,GW.h
SK,nuclear,technology,2038,0,GW.h
YT,nuclear,technology,2038,0,GW.h
AB,nuclear,technology,2039,0,GW.h
BC,nuclear,technology,2039,0,GW.h
MB,nuclear,technology,2039,0,GW.h
NB,nuclear,technology,2039,4544.863,GW.h
NL,nuclear,technology,2039,0,GW.h
NS,nuclear,technology,2039,0,GW.h
NT,nuclear,technology,2039,0,GW.h
NU,nuclear,technology,2039,0,GW.h
ON,nuclear,technology,2039,84103.53,GW.h
PE,nuclear,technology,2039,0,GW.h
QC,nuclear,technology,2039,4321.577,GW.h
SK,nuclear,technology,2039,0,GW.h
YT,nuclear,technology,2039,0,GW.h
AB,nuclear,technology,2040,0,GW.h
BC,nuclear,technology,2040,0,GW.h
MB,nuclear,technology,2040,0,GW.h
NB,nuclear,technology,2040,4544.863,GW.h
NL,nuclear,technology,2040,0,GW.h
NS,nuclear,technology,2040,0,GW.h
NT,nuclear,technology,2040,0,GW.h
NU,nuclear,technology,2040,0,GW.h
ON,nuclear,technology,2040,84103.53,GW.h
PE,nuclear,technology,2040,0,GW.h
QC,nuclear,technology,2040,4321.577,GW.h
SK,nuclear,technology,2040,0,GW.h
YT,nuclear,technology,2040,0,GW.h
AB,nuclear,high,2005,0,GW.h
BC,nuclear,high,2005,0,GW.h
MB,nuclear,high,2005,0,GW.h
NB,nuclear,high,2005,4378,GW.h
NL,nuclear,high,2005,0,GW.h
NS,nuclear,high,2005,0,GW.h
NT,nuclear,high,2005,0,GW.h
NU,nuclear,high,2005,0,GW.h
ON,nuclear,high,2005,77969,GW.h
PE,nuclear,high,2005,0,GW.h
QC,nuclear,high,2005,4321.577,GW.h
SK,nuclear,high,2005,0,GW.h
YT,nuclear,high,2005,0,GW.h
AB,nuclear,high,2006,0,GW.h
BC,nuclear,high,2006,0,GW.h
MB,nuclear,high,2006,0,GW.h
NB,nuclear,high,2006,4366,GW.h
NL,nuclear,high,2006,0,GW.h
NS,nuclear,high,2006,0,GW.h
NT,nuclear,high,2006,0,GW.h
NU,nuclear,high,2006,0,GW.h
ON,nuclear,high,2006,83457,GW.h
PE,nuclear,high,2006,0,GW.h
QC,nuclear,high,2006,4321.577,GW.h
SK,nuclear,high,2006,0,GW.h
YT,nuclear,high,2006,0,GW.h
AB,nuclear,high,2007,0,GW.h
BC,nuclear,high,2007,0,GW.h
MB,nuclear,high,2007,0,GW.h
NB,nuclear,high,2007,4119,GW.h
NL,nuclear,high,2007,0,GW.h
NS,nuclear,high,2007,0,GW.h
NT,nuclear,high,2007,0,GW.h
NU,nuclear,high,2007,0,GW.h
ON,nuclear,high,2007,79750,GW.h
PE,nuclear,high,2007,0,GW.h
QC,nuclear,high,2007,4321.577,GW.h
SK,nuclear,high,2007,0,GW.h
YT,nuclear,high,2007,0,GW.h
AB,nuclear,high,2008,0,GW.h
BC,nuclear,high,2008,0,GW.h
MB,nuclear,high,2008,0,GW.h
NB,nuclear,high,2008,1129,GW.h
NL,nuclear,high,2008,0,GW.h
NS,nuclear,high,2008,0,GW.h
NT,nuclear,high,2008,0,GW.h
NU,nuclear,high,2008,0,GW.h
ON,nuclear,high,2008,85832,GW.h
PE,nuclear,high,2008,0,GW.h
QC,nuclear,high,2008,4321.577,GW.h
SK,nuclear,high,2008,0,GW.h
YT,nuclear,high,2008,0,GW.h
AB,nuclear,high,2009,0,GW.h
BC,nuclear,high,2009,0,GW.h
MB,nuclear,high,2009,0,GW.h
NB,nuclear,high,2009,0,GW.h
NL,nuclear,high,2009,0,GW.h
NS,nuclear,high,2009,0,GW.h
NT,nuclear,high,2009,0,GW.h
NU,nuclear,high,2009,0,GW.h
ON,nuclear,high,2009,81395.98,GW.h
PE,nuclear,high,2009,0,GW.h
QC,nuclear,high,2009,4321.577,GW.h
SK,nuclear,high,2009,0,GW.h
YT,nuclear,high,2009,0,GW.h
AB,nuclear,high,2010,0,GW.h
BC,nuclear,high,2010,0,GW.h
MB,nuclear,high,2010,0,GW.h
NB,nuclear,high,2010,0,GW.h
NL,nuclear,high,2010,0,GW.h
NS,nuclear,high,2010,0,GW.h
NT,nuclear,high,2010,0,GW.h
NU,nuclear,high,2010,0,GW.h
ON,nuclear,high,2010,81975,GW.h
PE,nuclear,high,2010,0,GW.h
QC,nuclear,high,2010,4321.577,GW.h
SK,nuclear,high,2010,0,GW.h
YT,nuclear,high,2010,0,GW.h
AB,nuclear,high,2011,0,GW.h
BC,nuclear,high,2011,0,GW.h
MB,nuclear,high,2011,0,GW.h
NB,nuclear,high,2011,0,GW.h
NL,nuclear,high,2011,0,GW.h
NS,nuclear,high,2011,0,GW.h
NT,nuclear,high,2011,0,GW.h
NU,nuclear,high,2011,0,GW.h
ON,nuclear,high,2011,84766,GW.h
PE,nuclear,high,2011,0,GW.h
QC,nuclear,high,2011,4321.577,GW.h
SK,nuclear,high,2011,0,GW.h
YT,nuclear,high,2011,0,GW.h
AB,nuclear,high,2012,0,GW.h
BC,nuclear,high,2012,0,GW.h
MB,nuclear,high,2012,0,GW.h
NB,nuclear,high,2012,409,GW.h
NL,nuclear,high,2012,0,GW.h
NS,nuclear,high,2012,0,GW.h
NT,nuclear,high,2012,0,GW.h
NU,nuclear,high,2012,0,GW.h
ON,nuclear,high,2012,84866,GW.h
PE,nuclear,high,2012,0,GW.h
QC,nuclear,high,2012,4321.577,GW.h
SK,nuclear,high,2012,0,GW.h
YT,nuclear,high,2012,0,GW.h
AB,nuclear,high,2013,0,GW.h
BC,nuclear,high,2013,0,GW.h
MB,nuclear,high,2013,0,GW.h
NB,nuclear,high,2013,4479,GW.h
NL,nuclear,high,2013,0,GW.h
NS,nuclear,high,2013,0,GW.h
NT,nuclear,high,2013,0,GW.h
NU,nuclear,high,2013,0,GW.h
ON,nuclear,high,2013,93102.99,GW.h
PE,nuclear,high,2013,0,GW.h
QC,nuclear,high,2013,4321.577,GW.h
SK,nuclear,high,2013,0,GW.h
YT,nuclear,high,2013,0,GW.h
AB,nuclear,high,2014,0,GW.h
BC,nuclear,high,2014,0,GW.h
MB,nuclear,high,2014,0,GW.h
NB,nuclear,high,2014,5012.22,GW.h
NL,nuclear,high,2014,0,GW.h
NS,nuclear,high,2014,0,GW.h
NT,nuclear,high,2014,0,GW.h
NU,nuclear,high,2014,0,GW.h
ON,nuclear,high,2014,96195.59,GW.h
PE,nuclear,high,2014,0,GW.h
QC,nuclear,high,2014,4321.577,GW.h
SK,nuclear,high,2014,0,GW.h
YT,nuclear,high,2014,0,GW.h
AB,nuclear,high,2015,0,GW.h
BC,nuclear,high,2015,0,GW.h
MB,nuclear,high,2015,0,GW.h
NB,nuclear,high,2015,4277.036,GW.h
NL,nuclear,high,2015,0,GW.h
NS,nuclear,high,2015,0,GW.h
NT,nuclear,high,2015,0,GW.h
NU,nuclear,high,2015,0,GW.h
ON,nuclear,high,2015,91768.76,GW.h
PE,nuclear,high,2015,0,GW.h
QC,nuclear,high,2015,4321.577,GW.h
SK,nuclear,high,2015,0,GW.h
YT,nuclear,high,2015,0,GW.h
AB,nuclear,high,2016,0,GW.h
BC,nuclear,high,2016,0,GW.h
MB,nuclear,high,2016,0,GW.h
NB,nuclear,high,2016,4544.84,GW.h
NL,nuclear,high,2016,0,GW.h
NS,nuclear,high,2016,0,GW.h
NT,nuclear,high,2016,0,GW.h
NU,nuclear,high,2016,0,GW.h
ON,nuclear,high,2016,90873.29,GW.h
PE,nuclear,high,2016,0,GW.h
QC,nuclear,high,2016,4321.577,GW.h
SK,nuclear,high,2016,0,GW.h
YT,nuclear,high,2016,0,GW.h
AB,nuclear,high,2017,0,GW.h
BC,nuclear,high,2017,0,GW.h
MB,nuclear,high,2017,0,GW.h
NB,nuclear,high,2017,4544.863,GW.h
NL,nuclear,high,2017,0,GW.h
NS,nuclear,high,2017,0,GW.h
NT,nuclear,high,2017,0,GW.h
NU,nuclear,high,2017,0,GW.h
ON,nuclear,high,2017,94065.31,GW.h
PE,nuclear,high,2017,0,GW.h
QC,nuclear,high,2017,4321.577,GW.h
SK,nuclear,high,2017,0,GW.h
YT,nuclear,high,2017,0,GW.h
AB,nuclear,high,2018,0,GW.h
BC,nuclear,high,2018,0,GW.h
MB,nuclear,high,2018,0,GW.h
NB,nuclear,high,2018,4544.863,GW.h
NL,nuclear,high,2018,0,GW.h
NS,nuclear,high,2018,0,GW.h
NT,nuclear,high,2018,0,GW.h
NU,nuclear,high,2018,0,GW.h
ON,nuclear,high,2018,84538.12,GW.h
PE,nuclear,high,2018,0,GW.h
QC,nuclear,high,2018,4321.577,GW.h
SK,nuclear,high,2018,0,GW.h
YT,nuclear,high,2018,0,GW.h
AB,nuclear,high,2019,0,GW.h
BC,nuclear,high,2019,0,GW.h
MB,nuclear,high,2019,0,GW.h
NB,nuclear,high,2019,4544.863,GW.h
NL,nuclear,high,2019,0,GW.h
NS,nuclear,high,2019,0,GW.h
NT,nuclear,high,2019,0,GW.h
NU,nuclear,high,2019,0,GW.h
ON,nuclear,high,2019,84538.12,GW.h
PE,nuclear,high,2019,0,GW.h
QC,nuclear,high,2019,4321.577,GW.h
SK,nuclear,high,2019,0,GW.h
YT,nuclear,high,2019,0,GW.h
AB,nuclear,high,2020,0,GW.h
BC,nuclear,high,2020,0,GW.h
MB,nuclear,high,2020,0,GW.h
NB,nuclear,high,2020,4544.863,GW.h
NL,nuclear,high,2020,0,GW.h
NS,nuclear,high,2020,0,GW.h
NT,nuclear,high,2020,0,GW.h
NU,nuclear,high,2020,0,GW.h
ON,nuclear,high,2020,80269.98,GW.h
PE,nuclear,high,2020,0,GW.h
QC,nuclear,high,2020,4321.577,GW.h
SK,nuclear,high,2020,0,GW.h
YT,nuclear,high,2020,0,GW.h
AB,nuclear,high,2021,0,GW.h
BC,nuclear,high,2021,0,GW.h
MB,nuclear,high,2021,0,GW.h
NB,nuclear,high,2021,4544.863,GW.h
NL,nuclear,high,2021,0,GW.h
NS,nuclear,high,2021,0,GW.h
NT,nuclear,high,2021,0,GW.h
NU,nuclear,high,2021,0,GW.h
ON,nuclear,high,2021,80269.98,GW.h
PE,nuclear,high,2021,0,GW.h
QC,nuclear,high,2021,4321.577,GW.h
SK,nuclear,high,2021,0,GW.h
YT,nuclear,high,2021,0,GW.h
AB,nuclear,high,2022,0,GW.h
BC,nuclear,high,2022,0,GW.h
MB,nuclear,high,2022,0,GW.h
NB,nuclear,high,2022,4544.863,GW.h
NL,nuclear,high,2022,0,GW.h
NS,nuclear,high,2022,0,GW.h
NT,nuclear,high,2022,0,GW.h
NU,nuclear,high,2022,0,GW.h
ON,nuclear,high,2022,67364.92,GW.h
PE,nuclear,high,2022,0,GW.h
QC,nuclear,high,2022,4321.577,GW.h
SK,nuclear,high,2022,0,GW.h
YT,nuclear,high,2022,0,GW.h
AB,nuclear,high,2023,0,GW.h
BC,nuclear,high,2023,0,GW.h
MB,nuclear,high,2023,0,GW.h
NB,nuclear,high,2023,4544.863,GW.h
NL,nuclear,high,2023,0,GW.h
NS,nuclear,high,2023,0,GW.h
NT,nuclear,high,2023,0,GW.h
NU,nuclear,high,2023,0,GW.h
ON,nuclear,high,2023,64429.54,GW.h
PE,nuclear,high,2023,0,GW.h
QC,nuclear,high,2023,4321.577,GW.h
SK,nuclear,high,2023,0,GW.h
YT,nuclear,high,2023,0,GW.h
AB,nuclear,high,2024,0,GW.h
BC,nuclear,high,2024,0,GW.h
MB,nuclear,high,2024,0,GW.h
NB,nuclear,high,2024,4544.863,GW.h
NL,nuclear,high,2024,0,GW.h
NS,nuclear,high,2024,0,GW.h
NT,nuclear,high,2024,0,GW.h
NU,nuclear,high,2024,0,GW.h
ON,nuclear,high,2024,71656.53,GW.h
PE,nuclear,high,2024,0,GW.h
QC,nuclear,high,2024,4321.577,GW.h
SK,nuclear,high,2024,0,GW.h
YT,nuclear,high,2024,0,GW.h
AB,nuclear,high,2025,0,GW.h
BC,nuclear,high,2025,0,GW.h
MB,nuclear,high,2025,0,GW.h
NB,nuclear,high,2025,4544.863,GW.h
NL,nuclear,high,2025,0,GW.h
NS,nuclear,high,2025,0,GW.h
NT,nuclear,high,2025,0,GW.h
NU,nuclear,high,2025,0,GW.h
ON,nuclear,high,2025,57019.54,GW.h
PE,nuclear,high,2025,0,GW.h
QC,nuclear,high,2025,4321.577,GW.h
SK,nuclear,high,2025,0,GW.h
YT,nuclear,high,2025,0,GW.h
AB,nuclear,high,2026,0,GW.h
BC,nuclear,high,2026,0,GW.h
MB,nuclear,high,2026,0,GW.h
NB,nuclear,high,2026,4544.863,GW.h
NL,nuclear,high,2026,0,GW.h
NS,nuclear,high,2026,0,GW.h
NT,nuclear,high,2026,0,GW.h
NU,nuclear,high,2026,0,GW.h
ON,nuclear,high,2026,65210.14,GW.h
PE,nuclear,high,2026,0,GW.h
QC,nuclear,high,2026,4321.577,GW.h
SK,nuclear,high,2026,0,GW.h
YT,nuclear,high,2026,0,GW.h
AB,nuclear,high,2027,0,GW.h
BC,nuclear,high,2027,0,GW.h
MB,nuclear,high,2027,0,GW.h
NB,nuclear,high,2027,4544.863,GW.h
NL,nuclear,high,2027,0,GW.h
NS,nuclear,high,2027,0,GW.h
NT,nuclear,high,2027,0,GW.h
NU,nuclear,high,2027,0,GW.h
ON,nuclear,high,2027,66514.77,GW.h
PE,nuclear,high,2027,0,GW.h
QC,nuclear,high,2027,4321.577,GW.h
SK,nuclear,high,2027,0,GW.h
YT,nuclear,high,2027,0,GW.h
AB,nuclear,high,2028,0,GW.h
BC,nuclear,high,2028,0,GW.h
MB,nuclear,high,2028,0,GW.h
NB,nuclear,high,2028,4433.16,GW.h
NL,nuclear,high,2028,0,GW.h
NS,nuclear,high,2028,0,GW.h
NT,nuclear,high,2028,0,GW.h
NU,nuclear,high,2028,0,GW.h
ON,nuclear,high,2028,73873.16,GW.h
PE,nuclear,high,2028,0,GW.h
QC,nuclear,high,2028,4321.577,GW.h
SK,nuclear,high,2028,0,GW.h
YT,nuclear,high,2028,0,GW.h
AB,nuclear,high,2029,0,GW.h
BC,nuclear,high,2029,0,GW.h
MB,nuclear,high,2029,0,GW.h
NB,nuclear,high,2029,4434.084,GW.h
NL,nuclear,high,2029,0,GW.h
NS,nuclear,high,2029,0,GW.h
NT,nuclear,high,2029,0,GW.h
NU,nuclear,high,2029,0,GW.h
ON,nuclear,high,2029,67950.79,GW.h
PE,nuclear,high,2029,0,GW.h
QC,nuclear,high,2029,4321.577,GW.h
SK,nuclear,high,2029,0,GW.h
YT,nuclear,high,2029,0,GW.h
AB,nuclear,high,2030,0,GW.h
BC,nuclear,high,2030,0,GW.h
MB,nuclear,high,2030,0,GW.h
NB,nuclear,high,2030,4544.863,GW.h
NL,nuclear,high,2030,0,GW.h
NS,nuclear,high,2030,0,GW.h
NT,nuclear,high,2030,0,GW.h
NU,nuclear,high,2030,0,GW.h
ON,nuclear,high,2030,75309.19,GW.h
PE,nuclear,high,2030,0,GW.h
QC,nuclear,high,2030,4321.577,GW.h
SK,nuclear,high,2030,0,GW.h
YT,nuclear,high,2030,0,GW.h
AB,nuclear,high,2031,0,GW.h
BC,nuclear,high,2031,0,GW.h
MB,nuclear,high,2031,0,GW.h
NB,nuclear,high,2031,4544.863,GW.h
NL,nuclear,high,2031,0,GW.h
NS,nuclear,high,2031,0,GW.h
NT,nuclear,high,2031,0,GW.h
NU,nuclear,high,2031,0,GW.h
ON,nuclear,high,2031,69386.73,GW.h
PE,nuclear,high,2031,0,GW.h
QC,nuclear,high,2031,4321.577,GW.h
SK,nuclear,high,2031,0,GW.h
YT,nuclear,high,2031,0,GW.h
AB,nuclear,high,2032,0,GW.h
BC,nuclear,high,2032,0,GW.h
MB,nuclear,high,2032,0,GW.h
NB,nuclear,high,2032,4544.863,GW.h
NL,nuclear,high,2032,0,GW.h
NS,nuclear,high,2032,0,GW.h
NT,nuclear,high,2032,0,GW.h
NU,nuclear,high,2032,0,GW.h
ON,nuclear,high,2032,76745.13,GW.h
PE,nuclear,high,2032,0,GW.h
QC,nuclear,high,2032,4321.577,GW.h
SK,nuclear,high,2032,0,GW.h
YT,nuclear,high,2032,0,GW.h
AB,nuclear,high,2033,0,GW.h
BC,nuclear,high,2033,0,GW.h
MB,nuclear,high,2033,0,GW.h
NB,nuclear,high,2033,4544.863,GW.h
NL,nuclear,high,2033,0,GW.h
NS,nuclear,high,2033,0,GW.h
NT,nuclear,high,2033,0,GW.h
NU,nuclear,high,2033,0,GW.h
ON,nuclear,high,2033,76745.13,GW.h
PE,nuclear,high,2033,0,GW.h
QC,nuclear,high,2033,4321.577,GW.h
SK,nuclear,high,2033,0,GW.h
YT,nuclear,high,2033,0,GW.h
AB,nuclear,high,2034,0,GW.h
BC,nuclear,high,2034,0,GW.h
MB,nuclear,high,2034,0,GW.h
NB,nuclear,high,2034,4544.863,GW.h
NL,nuclear,high,2034,0,GW.h
NS,nuclear,high,2034,0,GW.h
NT,nuclear,high,2034,0,GW.h
NU,nuclear,high,2034,0,GW.h
ON,nuclear,high,2034,84103.53,GW.h
PE,nuclear,high,2034,0,GW.h
QC,nuclear,high,2034,4321.577,GW.h
SK,nuclear,high,2034,0,GW.h
YT,nuclear,high,2034,0,GW.h
AB,nuclear,high,2035,0,GW.h
BC,nuclear,high,2035,0,GW.h
MB,nuclear,high,2035,0,GW.h
NB,nuclear,high,2035,4544.863,GW.h
NL,nuclear,high,2035,0,GW.h
NS,nuclear,high,2035,0,GW.h
NT,nuclear,high,2035,0,GW.h
