province,source,scenario,year,value,unit
NT,coal,reference,2033,0,GW.h
NU,coal,reference,2033,0,GW.h
ON,coal,reference,2033,0,GW.h
PE,coal,reference,2033,0,GW.h
QC,coal,reference,2033,0,GW.h
SK,coal,reference,2033,880.4088,GW.h
YT,coal,reference,2033,0,GW.h
AB,coal,reference,2034,76.6258,GW.h
BC,coal,reference,2034,0,GW.h
MB,coal,reference,2034,0,GW.h
NB,coal,reference,2034,68.9102,GW.h
NL,coal,reference,2034,0,GW.h
NS,coal,reference,2034,1227.7137,GW.h
NT,coal,reference,2034,0,GW.h
NU,coal,reference,2034,0,GW.h
ON,coal,reference,2034,0,GW.h
PE,coal,reference,2034,0,GW.h
QC,coal,reference,2034,0,GW.h
SK,coal,reference,2034,406.5633,GW.h
YT,coal,reference,2034,0,GW.h
AB,coal,reference,2035,75.7136,GW.h
BC,coal,reference,2035,0,GW.h
MB,coal,reference,2035,0,GW.h
NB,coal,reference,2035,68.9102,GW.h
NL,coal,reference,2035,0,GW.h
NS,coal,reference,2035,1141.8525,GW.h
NT,coal,reference,2035,0,GW.h
NU,coal,reference,2035,0,GW.h
ON,coal,reference,2035,0,GW.h
PE,coal,reference,2035,0,GW.h
QC,coal,reference,2035,0,GW.h
SK,coal,reference,2035,411.7727,GW.h
YT,coal,reference,2035,0,GW.h
AB,coal,reference,2036,75.315,GW.h
BC,coal,reference,2036,0,GW.h
MB,coal,reference,2036,0,GW.h
NB,coal,reference,2036,69.069,GW.h
NL,coal,reference,2036,0,GW.h
NS,coal,reference,2036,1145.1478,GW.h
NT,coal,reference,2036,0,GW.h
NU,coal,reference,2036,0,GW.h
ON,coal,reference,2036,0,GW.h
PE,coal,reference,2036,0,GW.h
QC,coal,reference,2036,0,GW.h
SK,coal,reference,2036,458.651,GW.h
YT,coal,reference,2036,0,GW.h
AB,coal,reference,2037,75.2148,GW.h
BC,coal,reference,2037,0,GW.h
MB,coal,reference,2037,0,GW.h
NB,coal,reference,2037,69.069,GW.h
NL,coal,reference,2037,0,GW.h
NS,coal,reference,2037,1148.911,GW.h
NT,coal,reference,2037,0,GW.h
NU,coal,reference,2037,0,GW.h
ON,coal,reference,2037,0,GW.h
PE,coal,reference,2037,0,GW.h
QC,coal,reference,2037,0,GW.h
SK,coal,reference,2037,247.2422,GW.h
YT,coal,reference,2037,0,GW.h
AB,coal,reference,2038,74.8497,GW.h
BC,coal,reference,2038,0,GW.h
MB,coal,reference,2038,0,GW.h
NB,coal,reference,2038,69.069,GW.h
NL,coal,reference,2038,0,GW.h
NS,coal,reference,2038,1153.6147,GW.h
NT,coal,reference,2038,0,GW.h
NU,coal,reference,2038,0,GW.h
ON,coal,reference,2038,0,GW.h
PE,coal,reference,2038,0,GW.h
QC,coal,reference,2038,0,GW.h
SK,coal,reference,2038,247.2422,GW.h
YT,coal,reference,2038,0,GW.h
AB,coal,reference,2039,75.1286,GW.h
BC,coal,reference,2039,0,GW.h
MB,coal,reference,2039,0,GW.h
NB,coal,reference,2039,69.069,GW.h
NL,coal,reference,2039,0,GW.h
NS,coal,reference,2039,1003.3439,GW.h
NT,coal,reference,2039,0,GW.h
NU,coal,reference,2039,0,GW.h
ON,coal,reference,2039,0,GW.h
PE,coal,reference,2039,0,GW.h
QC,coal,reference,2039,0,GW.h
SK,coal,reference,2039,172.8663,GW.h
YT,coal,reference,2039,0,GW.h
AB,coal,reference,2040,75.3273,GW.h
BC,coal,reference,2040,0,GW.h
MB,coal,reference,2040,0,GW.h
NB,coal,reference,2040,120.2548,GW.h
NL,coal,reference,2040,0,GW.h
NS,coal,reference,2040,1015.2181,GW.h
NT,coal,reference,2040,0,GW.h
NU,coal,reference,2040,0,GW.h
ON,coal,reference,2040,0,GW.h
PE,coal,reference,2040,0,GW.h
QC,coal,reference,2040,0,GW.h
SK,coal,reference,2040,172.8663,GW.h
YT,coal,reference,2040,0,GW.h
AB,naturalGas,reference,2005,19568.76,GW.h
BC,naturalGas,reference,2005,2382.917,GW.h
MB,naturalGas,reference,2005,41.6505,GW.h
NB,naturalGas,reference,2005,1980,GW.h
NL,naturalGas,reference,2005,267.0709,GW.h
NS,naturalGas,reference,2005,165.1204,GW.h
NT,naturalGas,reference,2005,162.4014,GW.h
NU,naturalGas,reference,2005,0,GW.h
ON,naturalGas,reference,2005,13282.59,GW.h
PE,naturalGas,reference,2005,0,GW.h
QC,naturalGas,reference,2005,269,GW.h
SK,naturalGas,reference,2005,1896.283,GW.h
YT,naturalGas,reference,2005,0,GW.h
AB,naturalGas,reference,2006,22063.15,GW.h
BC,naturalGas,reference,2006,2388.621,GW.h
MB,naturalGas,reference,2006,90.7648,GW.h
NB,naturalGas,reference,2006,2332,GW.h
NL,naturalGas,reference,2006,277.824,GW.h
NS,naturalGas,reference,2006,354.872,GW.h
NT,naturalGas,reference,2006,169.7721,GW.h
NU,naturalGas,reference,2006,0,GW.h
ON,naturalGas,reference,2006,11807.7,GW.h
PE,naturalGas,reference,2006,0,GW.h
QC,naturalGas,reference,2006,1326,GW.h
SK,naturalGas,reference,2006,2247.283,GW.h
YT,naturalGas,reference,2006,0,GW.h
AB,naturalGas,reference,2007,22337.97,GW.h
BC,naturalGas,reference,2007,2388.62,GW.h
MB,naturalGas,reference,2007,172.5907,GW.h
NB,naturalGas,reference,2007,1876,GW.h
NL,naturalGas,reference,2007,236.7666,GW.h
NS,naturalGas,reference,2007,804.6198,GW.h
NT,naturalGas,reference,2007,116.9228,GW.h
NU,naturalGas,reference,2007,0,GW.h
ON,naturalGas,reference,2007,13530.81,GW.h
PE,naturalGas,reference,2007,0,GW.h
QC,naturalGas,reference,2007,3945,GW.h
SK,naturalGas,reference,2007,1869.283,GW.h
YT,naturalGas,reference,2007,0,GW.h
AB,naturalGas,reference,2008,23347.1,GW.h
BC,naturalGas,reference,2008,2635.125,GW.h
MB,naturalGas,reference,2008,133.6624,GW.h
NB,naturalGas,reference,2008,1483,GW.h
NL,naturalGas,reference,2008,456.9377,GW.h
NS,naturalGas,reference,2008,1158.914,GW.h
NT,naturalGas,reference,2008,171.912,GW.h
NU,naturalGas,reference,2008,0,GW.h
ON,naturalGas,reference,2008,11214.3,GW.h
PE,naturalGas,reference,2008,0,GW.h
QC,naturalGas,reference,2008,228,GW.h
SK,naturalGas,reference,2008,3083.935,GW.h
YT,naturalGas,reference,2008,0,GW.h
AB,naturalGas,reference,2009,26233.32,GW.h
BC,naturalGas,reference,2009,1635.694,GW.h
MB,naturalGas,reference,2009,129.4085,GW.h
NB,naturalGas,reference,2009,1974,GW.h
NL,naturalGas,reference,2009,447.6223,GW.h
NS,naturalGas,reference,2009,1489.508,GW.h
NT,naturalGas,reference,2009,191.497,GW.h
NU,naturalGas,reference,2009,0,GW.h
ON,naturalGas,reference,2009,7490.896,GW.h
PE,naturalGas,reference,2009,0,GW.h
QC,naturalGas,reference,2009,264,GW.h
SK,naturalGas,reference,2009,2763.792,GW.h
YT,naturalGas,reference,2009,0,GW.h
AB,naturalGas,reference,2010,27594.87,GW.h
BC,naturalGas,reference,2010,2089.002,GW.h
MB,naturalGas,reference,2010,98.9528,GW.h
NB,naturalGas,reference,2010,2035,GW.h
NL,naturalGas,reference,2010,454.971,GW.h
NS,naturalGas,reference,2010,2111.399,GW.h
NT,naturalGas,reference,2010,97.4395,GW.h
NU,naturalGas,reference,2010,0,GW.h
ON,naturalGas,reference,2010,16885.54,GW.h
PE,naturalGas,reference,2010,0,GW.h
QC,naturalGas,reference,2010,222.4,GW.h
SK,naturalGas,reference,2010,2503.593,GW.h
YT,naturalGas,reference,2010,0,GW.h
AB,naturalGas,reference,2011,28106.9,GW.h
BC,naturalGas,reference,2011,3214.862,GW.h
MB,naturalGas,reference,2011,109.2966,GW.h
NB,naturalGas,reference,2011,2177,GW.h
NL,naturalGas,reference,2011,449.2908,GW.h
NS,naturalGas,reference,2011,2260.781,GW.h
NT,naturalGas,reference,2011,61.318,GW.h
NU,naturalGas,reference,2011,0,GW.h
ON,naturalGas,reference,2011,24281.59,GW.h
PE,naturalGas,reference,2011,0,GW.h
QC,naturalGas,reference,2011,174.2407,GW.h
SK,naturalGas,reference,2011,2678.787,GW.h
YT,naturalGas,reference,2011,0,GW.h
AB,naturalGas,reference,2012,29938.05,GW.h
BC,naturalGas,reference,2012,2557.922,GW.h
MB,naturalGas,reference,2012,60.6957,GW.h
NB,naturalGas,reference,2012,1967,GW.h
NL,naturalGas,reference,2012,418.8047,GW.h
NS,naturalGas,reference,2012,2103.871,GW.h
NT,naturalGas,reference,2012,34.27,GW.h
NU,naturalGas,reference,2012,0,GW.h
ON,naturalGas,reference,2012,23380.22,GW.h
PE,naturalGas,reference,2012,0,GW.h
QC,naturalGas,reference,2012,185.0065,GW.h
SK,naturalGas,reference,2012,3253.184,GW.h
YT,naturalGas,reference,2012,0,GW.h
AB,naturalGas,reference,2013,31739.48,GW.h
BC,naturalGas,reference,2013,1520.026,GW.h
MB,naturalGas,reference,2013,30.4935,GW.h
NB,naturalGas,reference,2013,1966,GW.h
NL,naturalGas,reference,2013,444.3636,GW.h
NS,naturalGas,reference,2013,1291.846,GW.h
NT,naturalGas,reference,2013,151.62,GW.h
NU,naturalGas,reference,2013,0,GW.h
ON,naturalGas,reference,2013,18653.16,GW.h
PE,naturalGas,reference,2013,0,GW.h
QC,naturalGas,reference,2013,112.8436,GW.h
SK,naturalGas,reference,2013,4493.73,GW.h
YT,naturalGas,reference,2013,0,GW.h
AB,naturalGas,reference,2014,31585.45,GW.h
BC,naturalGas,reference,2014,1689.203,GW.h
MB,naturalGas,reference,2014,32.0908,GW.h
NB,naturalGas,reference,2014,2016.2,GW.h
NL,naturalGas,reference,2014,239.4,GW.h
NS,naturalGas,reference,2014,1363.723,GW.h
NT,naturalGas,reference,2014,35,GW.h
NU,naturalGas,reference,2014,0,GW.h
ON,naturalGas,reference,2014,15720.97,GW.h
PE,naturalGas,reference,2014,0,GW.h
QC,naturalGas,reference,2014,156.5373,GW.h
SK,naturalGas,reference,2014,6022.449,GW.h
YT,naturalGas,reference,2014,0,GW.h
AB,naturalGas,reference,2015,33470.38,GW.h
BC,naturalGas,reference,2015,2050.774,GW.h
MB,naturalGas,reference,2015,54.4258,GW.h
NB,naturalGas,reference,2015,2762.5,GW.h
NL,naturalGas,reference,2015,955.4966,GW.h
NS,naturalGas,reference,2015,1526.144,GW.h
NT,naturalGas,reference,2015,40.6,GW.h
NU,naturalGas,reference,2015,0,GW.h
ON,naturalGas,reference,2015,16399.83,GW.h
PE,naturalGas,reference,2015,0,GW.h
QC,naturalGas,reference,2015,137.8651,GW.h
SK,naturalGas,reference,2015,7352.383,GW.h
YT,naturalGas,reference,2015,0,GW.h
AB,naturalGas,reference,2016,33892.11,GW.h
BC,naturalGas,reference,2016,2077.94,GW.h
MB,naturalGas,reference,2016,33.8383,GW.h
NB,naturalGas,reference,2016,2949,GW.h
NL,naturalGas,reference,2016,750.4297,GW.h
NS,naturalGas,reference,2016,1447.441,GW.h
NT,naturalGas,reference,2016,36,GW.h
NU,naturalGas,reference,2016,0,GW.h
ON,naturalGas,reference,2016,14173.07,GW.h
PE,naturalGas,reference,2016,0,GW.h
QC,naturalGas,reference,2016,166.8798,GW.h
SK,naturalGas,reference,2016,8614.611,GW.h
YT,naturalGas,reference,2016,0,GW.h
AB,naturalGas,reference,2017,37035.11,GW.h
BC,naturalGas,reference,2017,2115.704,GW.h
MB,naturalGas,reference,2017,26.4651,GW.h
NB,naturalGas,reference,2017,1652.6,GW.h
NL,naturalGas,reference,2017,953.4221,GW.h
NS,naturalGas,reference,2017,1589.127,GW.h
NT,naturalGas,reference,2017,45.9274,GW.h
NU,naturalGas,reference,2017,0,GW.h
ON,naturalGas,reference,2017,6811.207,GW.h
PE,naturalGas,reference,2017,0,GW.h
QC,naturalGas,reference,2017,154.3288,GW.h
SK,naturalGas,reference,2017,9040.29,GW.h
YT,naturalGas,reference,2017,0,GW.h
AB,naturalGas,reference,2018,39521.06,GW.h
BC,naturalGas,reference,2018,1528.177,GW.h
MB,naturalGas,reference,2018,68.3975,GW.h
NB,naturalGas,reference,2018,1455.302,GW.h
NL,naturalGas,reference,2018,1275.726,GW.h
NS,naturalGas,reference,2018,831.8905,GW.h
NT,naturalGas,reference,2018,18.2118,GW.h
NU,naturalGas,reference,2018,0,GW.h
ON,naturalGas,reference,2018,5085.19,GW.h
PE,naturalGas,reference,2018,0,GW.h
QC,naturalGas,reference,2018,153.9909,GW.h
SK,naturalGas,reference,2018,10592.28,GW.h
YT,naturalGas,reference,2018,0,GW.h
AB,naturalGas,reference,2019,39341.43,GW.h
BC,naturalGas,reference,2019,1516.383,GW.h
MB,naturalGas,reference,2019,6.8489,GW.h
NB,naturalGas,reference,2019,1443.877,GW.h
NL,naturalGas,reference,2019,1273.104,GW.h
NS,naturalGas,reference,2019,820.3703,GW.h
NT,naturalGas,reference,2019,18.317,GW.h
NU,naturalGas,reference,2019,0,GW.h
ON,naturalGas,reference,2019,4399.407,GW.h
PE,naturalGas,reference,2019,0,GW.h
QC,naturalGas,reference,2019,153.983,GW.h
SK,naturalGas,reference,2019,11084.91,GW.h
YT,naturalGas,reference,2019,3.5843,GW.h
AB,naturalGas,reference,2020,41554.15,GW.h
BC,naturalGas,reference,2020,1634.319,GW.h
MB,naturalGas,reference,2020,163.1318,GW.h
NB,naturalGas,reference,2020,1444.828,GW.h
NL,naturalGas,reference,2020,1218.53,GW.h
NS,naturalGas,reference,2020,1109.197,GW.h
NT,naturalGas,reference,2020,19.494,GW.h
NU,naturalGas,reference,2020,0,GW.h
ON,naturalGas,reference,2020,9561.932,GW.h
PE,naturalGas,reference,2020,0,GW.h
QC,naturalGas,reference,2020,153.9831,GW.h
SK,naturalGas,reference,2020,12729.59,GW.h
YT,naturalGas,reference,2020,5.0195,GW.h
AB,naturalGas,reference,2021,45777.36,GW.h
BC,naturalGas,reference,2021,1634.32,GW.h
MB,naturalGas,reference,2021,163.1758,GW.h
NB,naturalGas,reference,2021,1469.422,GW.h
NL,naturalGas,reference,2021,866.5373,GW.h
NS,naturalGas,reference,2021,719.6294,GW.h
NT,naturalGas,reference,2021,19.4834,GW.h
NU,naturalGas,reference,2021,0,GW.h
ON,naturalGas,reference,2021,5354.441,GW.h
PE,naturalGas,reference,2021,0,GW.h
QC,naturalGas,reference,2021,153.9828,GW.h
SK,naturalGas,reference,2021,13853.93,GW.h
YT,naturalGas,reference,2021,5.4681,GW.h
AB,naturalGas,reference,2022,53283.17,GW.h
BC,naturalGas,reference,2022,1636.05,GW.h
MB,naturalGas,reference,2022,163.1758,GW.h
NB,naturalGas,reference,2022,1469.417,GW.h
NL,naturalGas,reference,2022,873.2005,GW.h
NS,naturalGas,reference,2022,719.6294,GW.h
NT,naturalGas,reference,2022,15.7197,GW.h
NU,naturalGas,reference,2022,0,GW.h
ON,naturalGas,reference,2022,10575.02,GW.h
PE,naturalGas,reference,2022,0,GW.h
QC,naturalGas,reference,2022,153.983,GW.h
SK,naturalGas,reference,2022,15012.67,GW.h
YT,naturalGas,reference,2022,5.8926,GW.h
AB,naturalGas,reference,2023,56887.77,GW.h
BC,naturalGas,reference,2023,1647.177,GW.h
MB,naturalGas,reference,2023,163.1758,GW.h
NB,naturalGas,reference,2023,1447.837,GW.h
NL,naturalGas,reference,2023,879.7107,GW.h
NS,naturalGas,reference,2023,766.1779,GW.h
NT,naturalGas,reference,2023,23.6688,GW.h
NU,naturalGas,reference,2023,0,GW.h
ON,naturalGas,reference,2023,12629.18,GW.h
PE,naturalGas,reference,2023,0,GW.h
QC,naturalGas,reference,2023,153.9828,GW.h
SK,naturalGas,reference,2023,15002.73,GW.h
YT,naturalGas,reference,2023,11.9913,GW.h
AB,naturalGas,reference,2024,60459.37,GW.h
BC,naturalGas,reference,2024,1655.513,GW.h
MB,naturalGas,reference,2024,115.7422,GW.h
NB,naturalGas,reference,2024,1448.112,GW.h
NL,naturalGas,reference,2024,884.4675,GW.h
NS,naturalGas,reference,2024,1431.938,GW.h
NT,naturalGas,reference,2024,23.339,GW.h
NU,naturalGas,reference,2024,0,GW.h
ON,naturalGas,reference,2024,10833.59,GW.h
PE,naturalGas,reference,2024,0,GW.h
QC,naturalGas,reference,2024,153.9827,GW.h
SK,naturalGas,reference,2024,15005.53,GW.h
YT,naturalGas,reference,2024,7.5739,GW.h
AB,naturalGas,reference,2025,58663.8,GW.h
BC,naturalGas,reference,2025,1660.6,GW.h
MB,naturalGas,reference,2025,115.7422,GW.h
NB,naturalGas,reference,2025,1440.127,GW.h
NL,naturalGas,reference,2025,890.7745,GW.h
NS,naturalGas,reference,2025,2117.469,GW.h
NT,naturalGas,reference,2025,25.091,GW.h
NU,naturalGas,reference,2025,0,GW.h
ON,naturalGas,reference,2025,19163.33,GW.h
PE,naturalGas,reference,2025,0,GW.h
QC,naturalGas,reference,2025,153.983,GW.h
SK,naturalGas,reference,2025,13890.58,GW.h
YT,naturalGas,reference,2025,21.7748,GW.h
AB,naturalGas,reference,2026,58717.49,GW.h
BC,naturalGas,reference,2026,1849.27,GW.h
MB,naturalGas,reference,2026,43.015,GW.h
NB,naturalGas,reference,2026,1480.47,GW.h
NL,naturalGas,reference,2026,893.1553,GW.h
NS,naturalGas,reference,2026,2083.761,GW.h
NT,naturalGas,reference,2026,25.091,GW.h
NU,naturalGas,reference,2026,0,GW.h
ON,naturalGas,reference,2026,16180.22,GW.h
PE,naturalGas,reference,2026,0,GW.h
QC,naturalGas,reference,2026,153.9828,GW.h
SK,naturalGas,reference,2026,13727.64,GW.h
YT,naturalGas,reference,2026,25.7719,GW.h
AB,naturalGas,reference,2027,58598.64,GW.h
BC,naturalGas,reference,2027,2223.952,GW.h
MB,naturalGas,reference,2027,37.1182,GW.h
NB,naturalGas,reference,2027,484.5941,GW.h
NL,naturalGas,reference,2027,896.4535,GW.h
NS,naturalGas,reference,2027,2061.236,GW.h
NT,naturalGas,reference,2027,25.091,GW.h
NU,naturalGas,reference,2027,0,GW.h
ON,naturalGas,reference,2027,16162.09,GW.h
PE,naturalGas,reference,2027,0,GW.h
QC,naturalGas,reference,2027,153.9828,GW.h
SK,naturalGas,reference,2027,13232.59,GW.h
YT,naturalGas,reference,2027,28.0267,GW.h
AB,naturalGas,reference,2028,64311,GW.h
BC,naturalGas,reference,2028,2242.826,GW.h
MB,naturalGas,reference,2028,37.1182,GW.h
NB,naturalGas,reference,2028,348.3875,GW.h
NL,naturalGas,reference,2028,1071.749,GW.h
NS,naturalGas,reference,2028,2036.909,GW.h
NT,naturalGas,reference,2028,25.091,GW.h
NU,naturalGas,reference,2028,0,GW.h
ON,naturalGas,reference,2028,18083.4,GW.h
PE,naturalGas,reference,2028,0,GW.h
QC,naturalGas,reference,2028,153.9828,GW.h
SK,naturalGas,reference,2028,14378.05,GW.h
YT,naturalGas,reference,2028,31.3588,GW.h
AB,naturalGas,reference,2029,73507.81,GW.h
BC,naturalGas,reference,2029,2125.525,GW.h
MB,naturalGas,reference,2029,11.425,GW.h
NB,naturalGas,reference,2029,306.6353,GW.h
NL,naturalGas,reference,2029,1076.314,GW.h
NS,naturalGas,reference,2029,2957.071,GW.h
NT,naturalGas,reference,2029,22.8397,GW.h
NU,naturalGas,reference,2029,0,GW.h
ON,naturalGas,reference,2029,20580.6,GW.h
PE,naturalGas,reference,2029,0,GW.h
QC,naturalGas,reference,2029,153.983,GW.h
SK,naturalGas,reference,2029,14580.2,GW.h
YT,naturalGas,reference,2029,5.7528,GW.h
AB,naturalGas,reference,2030,73308.05,GW.h
BC,naturalGas,reference,2030,2139.751,GW.h
MB,naturalGas,reference,2030,5.4958,GW.h
NB,naturalGas,reference,2030,272.3239,GW.h
NL,naturalGas,reference,2030,1080.975,GW.h
NS,naturalGas,reference,2030,2951.413,GW.h
NT,naturalGas,reference,2030,21.9358,GW.h
NU,naturalGas,reference,2030,0,GW.h
ON,naturalGas,reference,2030,17715.74,GW.h
PE,naturalGas,reference,2030,0,GW.h
QC,naturalGas,reference,2030,153.983,GW.h
SK,naturalGas,reference,2030,13937.97,GW.h
YT,naturalGas,reference,2030,0.8952,GW.h
AB,naturalGas,reference,2031,74657.2,GW.h
BC,naturalGas,reference,2031,2538.719,GW.h
MB,naturalGas,reference,2031,5.4958,GW.h
NB,naturalGas,reference,2031,276.5794,GW.h
NL,naturalGas,reference,2031,1088.125,GW.h
NS,naturalGas,reference,2031,2960.781,GW.h
NT,naturalGas,reference,2031,21.4524,GW.h
NU,naturalGas,reference,2031,0,GW.h
ON,naturalGas,reference,2031,21137.41,GW.h
PE,naturalGas,reference,2031,0,GW.h
QC,naturalGas,reference,2031,153.9828,GW.h
SK,naturalGas,reference,2031,13966.71,GW.h
YT,naturalGas,reference,2031,1.0209,GW.h
AB,naturalGas,reference,2032,75291.15,GW.h
BC,naturalGas,reference,2032,2575.352,GW.h
MB,naturalGas,reference,2032,5.4958,GW.h
NB,naturalGas,reference,2032,396.8385,GW.h
NL,naturalGas,reference,2032,1096.135,GW.h
NS,naturalGas,reference,2032,4012.713,GW.h
NT,naturalGas,reference,2032,20.9375,GW.h
NU,naturalGas,reference,2032,0,GW.h
ON,naturalGas,reference,2032,18961.13,GW.h
PE,naturalGas,reference,2032,0,GW.h
QC,naturalGas,reference,2032,153.9907,GW.h
SK,naturalGas,reference,2032,13954.01,GW.h
YT,naturalGas,reference,2032,2.2727,GW.h
AB,naturalGas,reference,2033,74333.44,GW.h
BC,naturalGas,reference,2033,2608.667,GW.h
MB,naturalGas,reference,2033,5.4958,GW.h
NB,naturalGas,reference,2033,406.1859,GW.h
NL,naturalGas,reference,2033,1105.166,GW.h
NS,naturalGas,reference,2033,4024.262,GW.h
NT,naturalGas,reference,2033,20.3803,GW.h
NU,naturalGas,reference,2033,0,GW.h
ON,naturalGas,reference,2033,19312.04,GW.h
PE,naturalGas,reference,2033,0,GW.h
QC,naturalGas,reference,2033,154.0093,GW.h
SK,naturalGas,reference,2033,13888.46,GW.h
YT,naturalGas,reference,2033,0,GW.h
AB,naturalGas,reference,2034,76289.38,GW.h
BC,naturalGas,reference,2034,2561.362,GW.h
MB,naturalGas,reference,2034,5.4958,GW.h
NB,naturalGas,reference,2034,387.8437,GW.h
NL,naturalGas,reference,2034,1116.574,GW.h
NS,naturalGas,reference,2034,4118.497,GW.h
NT,naturalGas,reference,2034,19.8758,GW.h
NU,naturalGas,reference,2034,0,GW.h
ON,naturalGas,reference,2034,17292.44,GW.h
PE,naturalGas,reference,2034,0,GW.h
QC,naturalGas,reference,2034,153.996,GW.h
SK,naturalGas,reference,2034,14109.75,GW.h
YT,naturalGas,reference,2034,0,GW.h
AB,naturalGas,reference,2035,78801.97,GW.h
BC,naturalGas,reference,2035,2556.11,GW.h
MB,naturalGas,reference,2035,5.4958,GW.h
NB,naturalGas,reference,2035,385.041,GW.h
NL,naturalGas,reference,2035,1128.518,GW.h
NS,naturalGas,reference,2035,4248.903,GW.h
NT,naturalGas,reference,2035,20.3682,GW.h
NU,naturalGas,reference,2035,0,GW.h
ON,naturalGas,reference,2035,17356.06,GW.h
PE,naturalGas,reference,2035,0,GW.h
QC,naturalGas,reference,2035,153.9962,GW.h
SK,naturalGas,reference,2035,14167.3,GW.h
YT,naturalGas,reference,2035,0,GW.h
AB,naturalGas,reference,2036,80423.98,GW.h
BC,naturalGas,reference,2036,2621.646,GW.h
MB,naturalGas,reference,2036,43.015,GW.h
NB,naturalGas,reference,2036,400.3811,GW.h
NL,naturalGas,reference,2036,1143.248,GW.h
NS,naturalGas,reference,2036,4242.656,GW.h
NT,naturalGas,reference,2036,20.0956,GW.h
NU,naturalGas,reference,2036,0,GW.h
ON,naturalGas,reference,2036,17789.54,GW.h
PE,naturalGas,reference,2036,0,GW.h
QC,naturalGas,reference,2036,154.0092,GW.h
SK,naturalGas,reference,2036,14167.96,GW.h
YT,naturalGas,reference,2036,0,GW.h
AB,naturalGas,reference,2037,81637.31,GW.h
BC,naturalGas,reference,2037,2619.398,GW.h
MB,naturalGas,reference,2037,48.9118,GW.h
NB,naturalGas,reference,2037,397.361,GW.h
NL,naturalGas,reference,2037,1156.033,GW.h
NS,naturalGas,reference,2037,4241.693,GW.h
NT,naturalGas,reference,2037,19.8945,GW.h
NU,naturalGas,reference,2037,0,GW.h
ON,naturalGas,reference,2037,18131.68,GW.h
PE,naturalGas,reference,2037,0,GW.h
QC,naturalGas,reference,2037,154.0093,GW.h
SK,naturalGas,reference,2037,14414.81,GW.h
YT,naturalGas,reference,2037,0,GW.h
AB,naturalGas,reference,2038,83018.39,GW.h
BC,naturalGas,reference,2038,2616.25,GW.h
MB,naturalGas,reference,2038,43.015,GW.h
NB,naturalGas,reference,2038,394.263,GW.h
NL,naturalGas,reference,2038,1170.792,GW.h
NS,naturalGas,reference,2038,4228.035,GW.h
NT,naturalGas,reference,2038,19.3836,GW.h
NU,naturalGas,reference,2038,0,GW.h
ON,naturalGas,reference,2038,18430.36,GW.h
PE,naturalGas,reference,2038,0,GW.h
QC,naturalGas,reference,2038,154.0225,GW.h
SK,naturalGas,reference,2038,14279.11,GW.h
YT,naturalGas,reference,2038,0,GW.h
AB,naturalGas,reference,2039,84026.66,GW.h
BC,naturalGas,reference,2039,2617.833,GW.h
MB,naturalGas,reference,2039,43.3076,GW.h
NB,naturalGas,reference,2039,391.1273,GW.h
NL,naturalGas,reference,2039,1184.869,GW.h
NS,naturalGas,reference,2039,4372.95,GW.h
NT,naturalGas,reference,2039,19.0205,GW.h
NU,naturalGas,reference,2039,0,GW.h
ON,naturalGas,reference,2039,18610.38,GW.h
PE,naturalGas,reference,2039,0,GW.h
QC,naturalGas,reference,2039,154.0223,GW.h
SK,naturalGas,reference,2039,14482.17,GW.h
YT,naturalGas,reference,2039,0.0101,GW.h
AB,naturalGas,reference,2040,84916.98,GW.h
BC,naturalGas,reference,2040,2620.94,GW.h
MB,naturalGas,reference,2040,45.4916,GW.h
NB,naturalGas,reference,2040,161.6205,GW.h
NL,naturalGas,reference,2040,1195.772,GW.h
NS,naturalGas,reference,2040,4365.298,GW.h
NT,naturalGas,reference,2040,18.9195,GW.h
NU,naturalGas,reference,2040,0,GW.h
ON,naturalGas,reference,2040,18883.65,GW.h
PE,naturalGas,reference,2040,0,GW.h
QC,naturalGas,reference,2040,154.0309,GW.h
SK,naturalGas,reference,2040,14543,GW.h
YT,naturalGas,reference,2040,0.0485,GW.h
AB,bio,reference,2005,1725.882,GW.h
BC,bio,reference,2005,2863.407,GW.h
MB,bio,reference,2005,27.33,GW.h
NB,bio,reference,2005,610,GW.h
NL,bio,reference,2005,0,GW.h
NS,bio,reference,2005,318,GW.h
NT,bio,reference,2005,0,GW.h
NU,bio,reference,2005,0,GW.h
ON,bio,reference,2005,1076.3936,GW.h
PE,bio,reference,2005,0,GW.h
QC,bio,reference,2005,646,GW.h
SK,bio,reference,2005,0,GW.h
YT,bio,reference,2005,0,GW.h
AB,bio,reference,2006,1855.883,GW.h
BC,bio,reference,2006,2948.704,GW.h
MB,bio,reference,2006,32,GW.h
NB,bio,reference,2006,610,GW.h
NL,bio,reference,2006,0,GW.h
NS,bio,reference,2006,318,GW.h
NT,bio,reference,2006,0,GW.h
NU,bio,reference,2006,0,GW.h
ON,bio,reference,2006,1002.3702,GW.h
PE,bio,reference,2006,0,GW.h
QC,bio,reference,2006,646,GW.h
SK,bio,reference,2006,0,GW.h
YT,bio,reference,2006,0,GW.h
AB,bio,reference,2007,1871.076,GW.h
BC,bio,reference,2007,2948.704,GW.h
MB,bio,reference,2007,27,GW.h
NB,bio,reference,2007,562,GW.h
NL,bio,reference,2007,0,GW.h
NS,bio,reference,2007,318,GW.h
NT,bio,reference,2007,0,GW.h
NU,bio,reference,2007,0,GW.h
