province,sector,source,scenario,year,value,unit
QC,total,electricity,technology,2011,616.4651,Petajoules
SK,total,electricity,technology,2011,69.9758,Petajoules
YT,total,electricity,technology,2011,1.2982,Petajoules
all,total,electricity,technology,2012,1856.3774,Petajoules
AB,total,electricity,technology,2012,271.203,Petajoules
BC,total,electricity,technology,2012,221.461,Petajoules
MB,total,electricity,technology,2012,74.0125,Petajoules
NB,total,electricity,technology,2012,46.0614,Petajoules
NL,total,electricity,technology,2012,34.1375,Petajoules
NS,total,electricity,technology,2012,37.3787,Petajoules
NT,total,electricity,technology,2012,1.2517,Petajoules
NU,total,electricity,technology,2012,0.3321,Petajoules
ON,total,electricity,technology,2012,485.3596,Petajoules
PE,total,electricity,technology,2012,4.9351,Petajoules
QC,total,electricity,technology,2012,608.3505,Petajoules
SK,total,electricity,technology,2012,70.4953,Petajoules
YT,total,electricity,technology,2012,1.399,Petajoules
all,total,electricity,technology,2013,1890.9232,Petajoules
AB,total,electricity,technology,2013,277.838,Petajoules
BC,total,electricity,technology,2013,202.9749,Petajoules
MB,total,electricity,technology,2013,79.168,Petajoules
NB,total,electricity,technology,2013,44.8764,Petajoules
NL,total,electricity,technology,2013,36.7018,Petajoules
NS,total,electricity,technology,2013,39.7496,Petajoules
NT,total,electricity,technology,2013,1.2575,Petajoules
NU,total,electricity,technology,2013,0.332,Petajoules
ON,total,electricity,technology,2013,499.2661,Petajoules
PE,total,electricity,technology,2013,6.414,Petajoules
QC,total,electricity,technology,2013,625.5098,Petajoules
SK,total,electricity,technology,2013,75.4201,Petajoules
YT,total,electricity,technology,2013,1.415,Petajoules
all,total,electricity,technology,2014,1894.6391,Petajoules
AB,total,electricity,technology,2014,281.4128,Petajoules
BC,total,electricity,technology,2014,198.7859,Petajoules
MB,total,electricity,technology,2014,79.594,Petajoules
NB,total,electricity,technology,2014,46.4458,Petajoules
NL,total,electricity,technology,2014,37.2716,Petajoules
NS,total,electricity,technology,2014,38.1658,Petajoules
NT,total,electricity,technology,2014,1.117,Petajoules
NU,total,electricity,technology,2014,0.43,Petajoules
ON,total,electricity,technology,2014,495.4113,Petajoules
PE,total,electricity,technology,2014,7.106,Petajoules
QC,total,electricity,technology,2014,629.8447,Petajoules
SK,total,electricity,technology,2014,77.6892,Petajoules
YT,total,electricity,technology,2014,1.365,Petajoules
all,total,electricity,technology,2015,1906.8425,Petajoules
AB,total,electricity,technology,2015,274.08,Petajoules
BC,total,electricity,technology,2015,224.6277,Petajoules
MB,total,electricity,technology,2015,77.775,Petajoules
NB,total,electricity,technology,2015,48.3823,Petajoules
NL,total,electricity,technology,2015,37.4182,Petajoules
NS,total,electricity,technology,2015,38.3265,Petajoules
NT,total,electricity,technology,2015,1.097,Petajoules
NU,total,electricity,technology,2015,0.365,Petajoules
ON,total,electricity,technology,2015,497.1442,Petajoules
PE,total,electricity,technology,2015,7.535,Petajoules
QC,total,electricity,technology,2015,620.6946,Petajoules
SK,total,electricity,technology,2015,77.978,Petajoules
YT,total,electricity,technology,2015,1.419,Petajoules
all,total,electricity,technology,2016,1884.2943,Petajoules
AB,total,electricity,technology,2016,272.4644,Petajoules
BC,total,electricity,technology,2016,225.7302,Petajoules
MB,total,electricity,technology,2016,79.3225,Petajoules
NB,total,electricity,technology,2016,47.4253,Petajoules
NL,total,electricity,technology,2016,36.8293,Petajoules
NS,total,electricity,technology,2016,36.8756,Petajoules
NT,total,electricity,technology,2016,1.207,Petajoules
NU,total,electricity,technology,2016,0.381,Petajoules
ON,total,electricity,technology,2016,485.2576,Petajoules
PE,total,electricity,technology,2016,7.5253,Petajoules
QC,total,electricity,technology,2016,610.7566,Petajoules
SK,total,electricity,technology,2016,79.0815,Petajoules
YT,total,electricity,technology,2016,1.438,Petajoules
all,total,electricity,technology,2017,1889.5894,Petajoules
AB,total,electricity,technology,2017,285.3713,Petajoules
BC,total,electricity,technology,2017,230.3582,Petajoules
MB,total,electricity,technology,2017,80.868,Petajoules
NB,total,electricity,technology,2017,47.5066,Petajoules
NL,total,electricity,technology,2017,36.5888,Petajoules
NS,total,electricity,technology,2017,36.4196,Petajoules
NT,total,electricity,technology,2017,1.2235,Petajoules
NU,total,electricity,technology,2017,0.3864,Petajoules
ON,total,electricity,technology,2017,469.3665,Petajoules
PE,total,electricity,technology,2017,7.3308,Petajoules
QC,total,electricity,technology,2017,612.7132,Petajoules
SK,total,electricity,technology,2017,80.0525,Petajoules
YT,total,electricity,technology,2017,1.404,Petajoules
all,total,electricity,technology,2018,1906.7978,Petajoules
AB,total,electricity,technology,2018,293.6704,Petajoules
BC,total,electricity,technology,2018,234.2566,Petajoules
MB,total,electricity,technology,2018,81.6204,Petajoules
NB,total,electricity,technology,2018,47.5969,Petajoules
NL,total,electricity,technology,2018,36.7224,Petajoules
NS,total,electricity,technology,2018,36.4309,Petajoules
NT,total,electricity,technology,2018,1.2433,Petajoules
NU,total,electricity,technology,2018,0.3907,Petajoules
ON,total,electricity,technology,2018,469.6265,Petajoules
PE,total,electricity,technology,2018,7.3903,Petajoules
QC,total,electricity,technology,2018,615.5039,Petajoules
SK,total,electricity,technology,2018,80.9079,Petajoules
YT,total,electricity,technology,2018,1.4376,Petajoules
all,total,electricity,technology,2019,1927.4898,Petajoules
AB,total,electricity,technology,2019,302.9563,Petajoules
BC,total,electricity,technology,2019,238.4348,Petajoules
MB,total,electricity,technology,2019,82.8613,Petajoules
NB,total,electricity,technology,2019,47.4422,Petajoules
NL,total,electricity,technology,2019,36.3249,Petajoules
NS,total,electricity,technology,2019,36.2709,Petajoules
NT,total,electricity,technology,2019,1.2449,Petajoules
NU,total,electricity,technology,2019,0.3945,Petajoules
ON,total,electricity,technology,2019,471.2297,Petajoules
PE,total,electricity,technology,2019,7.4268,Petajoules
QC,total,electricity,technology,2019,618.2465,Petajoules
SK,total,electricity,technology,2019,83.1519,Petajoules
YT,total,electricity,technology,2019,1.5051,Petajoules
all,total,electricity,technology,2020,1957.5449,Petajoules
AB,total,electricity,technology,2020,316.0429,Petajoules
BC,total,electricity,technology,2020,242.7644,Petajoules
MB,total,electricity,technology,2020,85.5557,Petajoules
NB,total,electricity,technology,2020,47.2403,Petajoules
NL,total,electricity,technology,2020,36.4186,Petajoules
NS,total,electricity,technology,2020,36.1097,Petajoules
NT,total,electricity,technology,2020,1.2452,Petajoules
NU,total,electricity,technology,2020,0.3974,Petajoules
ON,total,electricity,technology,2020,472.0158,Petajoules
PE,total,electricity,technology,2020,7.4256,Petajoules
QC,total,electricity,technology,2020,622.7041,Petajoules
SK,total,electricity,technology,2020,88.1121,Petajoules
YT,total,electricity,technology,2020,1.5131,Petajoules
all,total,electricity,technology,2021,1972.9601,Petajoules
AB,total,electricity,technology,2021,318.1227,Petajoules
BC,total,electricity,technology,2021,246.6071,Petajoules
MB,total,electricity,technology,2021,86.7754,Petajoules
NB,total,electricity,technology,2021,47.0582,Petajoules
NL,total,electricity,technology,2021,36.3572,Petajoules
NS,total,electricity,technology,2021,36.2088,Petajoules
NT,total,electricity,technology,2021,1.2449,Petajoules
NU,total,electricity,technology,2021,0.3989,Petajoules
ON,total,electricity,technology,2021,472.819,Petajoules
PE,total,electricity,technology,2021,7.4368,Petajoules
QC,total,electricity,technology,2021,628.7238,Petajoules
SK,total,electricity,technology,2021,89.7318,Petajoules
YT,total,electricity,technology,2021,1.4755,Petajoules
all,total,electricity,technology,2022,1984.1775,Petajoules
AB,total,electricity,technology,2022,320.6561,Petajoules
BC,total,electricity,technology,2022,251.3457,Petajoules
MB,total,electricity,technology,2022,87.1734,Petajoules
NB,total,electricity,technology,2022,46.7986,Petajoules
NL,total,electricity,technology,2022,36.1732,Petajoules
NS,total,electricity,technology,2022,36.0854,Petajoules
NT,total,electricity,technology,2022,1.2372,Petajoules
NU,total,electricity,technology,2022,0.4006,Petajoules
ON,total,electricity,technology,2022,472.1421,Petajoules
PE,total,electricity,technology,2022,7.4472,Petajoules
QC,total,electricity,technology,2022,633.1383,Petajoules
SK,total,electricity,technology,2022,90.1041,Petajoules
YT,total,electricity,technology,2022,1.4756,Petajoules
all,total,electricity,technology,2023,1998.4405,Petajoules
AB,total,electricity,technology,2023,323.8539,Petajoules
BC,total,electricity,technology,2023,256.3851,Petajoules
MB,total,electricity,technology,2023,87.4429,Petajoules
NB,total,electricity,technology,2023,46.8016,Petajoules
NL,total,electricity,technology,2023,35.9731,Petajoules
NS,total,electricity,technology,2023,36.0636,Petajoules
NT,total,electricity,technology,2023,1.233,Petajoules
NU,total,electricity,technology,2023,0.4005,Petajoules
ON,total,electricity,technology,2023,472.6985,Petajoules
PE,total,electricity,technology,2023,7.4438,Petajoules
QC,total,electricity,technology,2023,638.203,Petajoules
SK,total,electricity,technology,2023,90.4486,Petajoules
YT,total,electricity,technology,2023,1.4929,Petajoules
all,total,electricity,technology,2024,2005.3958,Petajoules
AB,total,electricity,technology,2024,322.2286,Petajoules
BC,total,electricity,technology,2024,260.9888,Petajoules
MB,total,electricity,technology,2024,87.4811,Petajoules
NB,total,electricity,technology,2024,46.6042,Petajoules
NL,total,electricity,technology,2024,35.6945,Petajoules
NS,total,electricity,technology,2024,35.9646,Petajoules
NT,total,electricity,technology,2024,1.2276,Petajoules
NU,total,electricity,technology,2024,0.4003,Petajoules
ON,total,electricity,technology,2024,472.5994,Petajoules
PE,total,electricity,technology,2024,7.4416,Petajoules
QC,total,electricity,technology,2024,642.6375,Petajoules
SK,total,electricity,technology,2024,90.656,Petajoules
YT,total,electricity,technology,2024,1.4716,Petajoules
all,total,electricity,technology,2025,2018.5668,Petajoules
AB,total,electricity,technology,2025,322.0227,Petajoules
BC,total,electricity,technology,2025,267.8831,Petajoules
MB,total,electricity,technology,2025,87.6608,Petajoules
NB,total,electricity,technology,2025,46.2647,Petajoules
NL,total,electricity,technology,2025,35.7387,Petajoules
NS,total,electricity,technology,2025,35.8205,Petajoules
NT,total,electricity,technology,2025,1.2219,Petajoules
NU,total,electricity,technology,2025,0.4023,Petajoules
ON,total,electricity,technology,2025,473.9274,Petajoules
PE,total,electricity,technology,2025,7.4236,Petajoules
QC,total,electricity,technology,2025,647.87,Petajoules
SK,total,electricity,technology,2025,90.8668,Petajoules
YT,total,electricity,technology,2025,1.4643,Petajoules
all,total,electricity,technology,2026,2032.8513,Petajoules
AB,total,electricity,technology,2026,325.0665,Petajoules
BC,total,electricity,technology,2026,272.2644,Petajoules
MB,total,electricity,technology,2026,87.9742,Petajoules
NB,total,electricity,technology,2026,45.9293,Petajoules
NL,total,electricity,technology,2026,35.6747,Petajoules
NS,total,electricity,technology,2026,35.6207,Petajoules
NT,total,electricity,technology,2026,1.2182,Petajoules
NU,total,electricity,technology,2026,0.4045,Petajoules
ON,total,electricity,technology,2026,475.3318,Petajoules
PE,total,electricity,technology,2026,7.4021,Petajoules
QC,total,electricity,technology,2026,653.1561,Petajoules
SK,total,electricity,technology,2026,91.3689,Petajoules
YT,total,electricity,technology,2026,1.4399,Petajoules
all,total,electricity,technology,2027,2041.5994,Petajoules
AB,total,electricity,technology,2027,327.9333,Petajoules
BC,total,electricity,technology,2027,270.7111,Petajoules
MB,total,electricity,technology,2027,88.2406,Petajoules
NB,total,electricity,technology,2027,45.6494,Petajoules
NL,total,electricity,technology,2027,35.6306,Petajoules
NS,total,electricity,technology,2027,35.3763,Petajoules
NT,total,electricity,technology,2027,1.2142,Petajoules
NU,total,electricity,technology,2027,0.4069,Petajoules
ON,total,electricity,technology,2027,477.0642,Petajoules
PE,total,electricity,technology,2027,7.3744,Petajoules
QC,total,electricity,technology,2027,658.7736,Petajoules
SK,total,electricity,technology,2027,91.7875,Petajoules
YT,total,electricity,technology,2027,1.4373,Petajoules
all,total,electricity,technology,2028,2057.3565,Petajoules
AB,total,electricity,technology,2028,332.1711,Petajoules
BC,total,electricity,technology,2028,271.9759,Petajoules
MB,total,electricity,technology,2028,88.6222,Petajoules
NB,total,electricity,technology,2028,45.2495,Petajoules
NL,total,electricity,technology,2028,35.5927,Petajoules
NS,total,electricity,technology,2028,35.2064,Petajoules
NT,total,electricity,technology,2028,1.2102,Petajoules
NU,total,electricity,technology,2028,0.4099,Petajoules
ON,total,electricity,technology,2028,480.9886,Petajoules
PE,total,electricity,technology,2028,7.541,Petajoules
QC,total,electricity,technology,2028,664.9629,Petajoules
SK,total,electricity,technology,2028,91.9867,Petajoules
YT,total,electricity,technology,2028,1.4394,Petajoules
all,total,electricity,technology,2029,2070.5983,Petajoules
AB,total,electricity,technology,2029,334.7922,Petajoules
BC,total,electricity,technology,2029,271.0503,Petajoules
MB,total,electricity,technology,2029,88.8654,Petajoules
NB,total,electricity,technology,2029,45.0356,Petajoules
NL,total,electricity,technology,2029,35.606,Petajoules
NS,total,electricity,technology,2029,35.0665,Petajoules
NT,total,electricity,technology,2029,1.2062,Petajoules
NU,total,electricity,technology,2029,0.4132,Petajoules
ON,total,electricity,technology,2029,485.8055,Petajoules
PE,total,electricity,technology,2029,7.7498,Petajoules
QC,total,electricity,technology,2029,671.8694,Petajoules
SK,total,electricity,technology,2029,91.7454,Petajoules
YT,total,electricity,technology,2029,1.3928,Petajoules
all,total,electricity,technology,2030,2087.0713,Petajoules
AB,total,electricity,technology,2030,337.4542,Petajoules
BC,total,electricity,technology,2030,273.6074,Petajoules
MB,total,electricity,technology,2030,88.9563,Petajoules
NB,total,electricity,technology,2030,44.8419,Petajoules
NL,total,electricity,technology,2030,35.6162,Petajoules
NS,total,electricity,technology,2030,34.9792,Petajoules
NT,total,electricity,technology,2030,1.2021,Petajoules
NU,total,electricity,technology,2030,0.4162,Petajoules
ON,total,electricity,technology,2030,490.8886,Petajoules
PE,total,electricity,technology,2030,7.9486,Petajoules
QC,total,electricity,technology,2030,678.4743,Petajoules
SK,total,electricity,technology,2030,91.3218,Petajoules
YT,total,electricity,technology,2030,1.3645,Petajoules
all,total,electricity,technology,2031,2103.296,Petajoules
AB,total,electricity,technology,2031,338.2786,Petajoules
BC,total,electricity,technology,2031,276.198,Petajoules
MB,total,electricity,technology,2031,89.1732,Petajoules
NB,total,electricity,technology,2031,44.6356,Petajoules
NL,total,electricity,technology,2031,35.7256,Petajoules
NS,total,electricity,technology,2031,34.9574,Petajoules
NT,total,electricity,technology,2031,1.1977,Petajoules
NU,total,electricity,technology,2031,0.4183,Petajoules
ON,total,electricity,technology,2031,496.8038,Petajoules
PE,total,electricity,technology,2031,8.1357,Petajoules
QC,total,electricity,technology,2031,685.3817,Petajoules
SK,total,electricity,technology,2031,91.0327,Petajoules
YT,total,electricity,technology,2031,1.3577,Petajoules
all,total,electricity,technology,2032,2120.5608,Petajoules
AB,total,electricity,technology,2032,340.4963,Petajoules
BC,total,electricity,technology,2032,278.1442,Petajoules
MB,total,electricity,technology,2032,89.5148,Petajoules
NB,total,electricity,technology,2032,44.4824,Petajoules
NL,total,electricity,technology,2032,35.8021,Petajoules
NS,total,electricity,technology,2032,34.9212,Petajoules
NT,total,electricity,technology,2032,1.1869,Petajoules
NU,total,electricity,technology,2032,0.4197,Petajoules
ON,total,electricity,technology,2032,502.6869,Petajoules
PE,total,electricity,technology,2032,8.3282,Petajoules
QC,total,electricity,technology,2032,692.3096,Petajoules
SK,total,electricity,technology,2032,90.905,Petajoules
YT,total,electricity,technology,2032,1.3635,Petajoules
all,total,electricity,technology,2033,2136.3552,Petajoules
AB,total,electricity,technology,2033,342.8772,Petajoules
BC,total,electricity,technology,2033,278.4538,Petajoules
MB,total,electricity,technology,2033,89.8772,Petajoules
NB,total,electricity,technology,2033,44.4047,Petajoules
NL,total,electricity,technology,2033,35.9141,Petajoules
NS,total,electricity,technology,2033,34.9012,Petajoules
NT,total,electricity,technology,2033,1.18,Petajoules
NU,total,electricity,technology,2033,0.4209,Petajoules
ON,total,electricity,technology,2033,508.8674,Petajoules
PE,total,electricity,technology,2033,8.4166,Petajoules
QC,total,electricity,technology,2033,698.8449,Petajoules
SK,total,electricity,technology,2033,90.8374,Petajoules
YT,total,electricity,technology,2033,1.3598,Petajoules
all,total,electricity,technology,2034,2154.0191,Petajoules
AB,total,electricity,technology,2034,345.8079,Petajoules
BC,total,electricity,technology,2034,279.0485,Petajoules
MB,total,electricity,technology,2034,90.3186,Petajoules
NB,total,electricity,technology,2034,44.2936,Petajoules
NL,total,electricity,technology,2034,36.0755,Petajoules
NS,total,electricity,technology,2034,34.9234,Petajoules
NT,total,electricity,technology,2034,1.1727,Petajoules
NU,total,electricity,technology,2034,0.4191,Petajoules
ON,total,electricity,technology,2034,515.9798,Petajoules
PE,total,electricity,technology,2034,8.5261,Petajoules
QC,total,electricity,technology,2034,705.2688,Petajoules
SK,total,electricity,technology,2034,90.8822,Petajoules
YT,total,electricity,technology,2034,1.3029,Petajoules
all,total,electricity,technology,2035,2172.7767,Petajoules
AB,total,electricity,technology,2035,349.4045,Petajoules
BC,total,electricity,technology,2035,279.9422,Petajoules
MB,total,electricity,technology,2035,90.7635,Petajoules
NB,total,electricity,technology,2035,44.1813,Petajoules
NL,total,electricity,technology,2035,36.2513,Petajoules
NS,total,electricity,technology,2035,34.9688,Petajoules
NT,total,electricity,technology,2035,1.1656,Petajoules
NU,total,electricity,technology,2035,0.4195,Petajoules
ON,total,electricity,technology,2035,523.5632,Petajoules
PE,total,electricity,technology,2035,8.6477,Petajoules
QC,total,electricity,technology,2035,711.21,Petajoules
SK,total,electricity,technology,2035,90.9615,Petajoules
YT,total,electricity,technology,2035,1.2976,Petajoules
all,total,electricity,technology,2036,2191.8077,Petajoules
AB,total,electricity,technology,2036,353.2738,Petajoules
BC,total,electricity,technology,2036,280.7657,Petajoules
MB,total,electricity,technology,2036,91.321,Petajoules
NB,total,electricity,technology,2036,44.0559,Petajoules
NL,total,electricity,technology,2036,36.4776,Petajoules
NS,total,electricity,technology,2036,35.0228,Petajoules
NT,total,electricity,technology,2036,1.158,Petajoules
NU,total,electricity,technology,2036,0.4194,Petajoules
ON,total,electricity,technology,2036,531.311,Petajoules
PE,total,electricity,technology,2036,8.7804,Petajoules
QC,total,electricity,technology,2036,716.8379,Petajoules
SK,total,electricity,technology,2036,91.0916,Petajoules
YT,total,electricity,technology,2036,1.2926,Petajoules
all,total,electricity,technology,2037,2208.0095,Petajoules
AB,total,electricity,technology,2037,356.7099,Petajoules
BC,total,electricity,technology,2037,280.9493,Petajoules
MB,total,electricity,technology,2037,91.7169,Petajoules
NB,total,electricity,technology,2037,43.9142,Petajoules
NL,total,electricity,technology,2037,36.7712,Petajoules
NS,total,electricity,technology,2037,35.0396,Petajoules
NT,total,electricity,technology,2037,1.1506,Petajoules
NU,total,electricity,technology,2037,0.4185,Petajoules
ON,total,electricity,technology,2037,538.7245,Petajoules
PE,total,electricity,technology,2037,8.9152,Petajoules
QC,total,electricity,technology,2037,721.4018,Petajoules
SK,total,electricity,technology,2037,91.0103,Petajoules
YT,total,electricity,technology,2037,1.2875,Petajoules
all,total,electricity,technology,2038,2225.0552,Petajoules
AB,total,electricity,technology,2038,360.6365,Petajoules
BC,total,electricity,technology,2038,282.1347,Petajoules
MB,total,electricity,technology,2038,92.188,Petajoules
NB,total,electricity,technology,2038,43.76,Petajoules
NL,total,electricity,technology,2038,36.9892,Petajoules
NS,total,electricity,technology,2038,35.0968,Petajoules
NT,total,electricity,technology,2038,1.1431,Petajoules
NU,total,electricity,technology,2038,0.4169,Petajoules
ON,total,electricity,technology,2038,545.8735,Petajoules
PE,total,electricity,technology,2038,9.0507,Petajoules
QC,total,electricity,technology,2038,725.5259,Petajoules
SK,total,electricity,technology,2038,90.9547,Petajoules
YT,total,electricity,technology,2038,1.2852,Petajoules
all,total,electricity,technology,2039,2242.6619,Petajoules
AB,total,electricity,technology,2039,364.4864,Petajoules
BC,total,electricity,technology,2039,284.1118,Petajoules
MB,total,electricity,technology,2039,92.7431,Petajoules
NB,total,electricity,technology,2039,43.5843,Petajoules
NL,total,electricity,technology,2039,37.2141,Petajoules
NS,total,electricity,technology,2039,35.3889,Petajoules
NT,total,electricity,technology,2039,1.1361,Petajoules
NU,total,electricity,technology,2039,0.4159,Petajoules
ON,total,electricity,technology,2039,552.7626,Petajoules
PE,total,electricity,technology,2039,9.1765,Petajoules
QC,total,electricity,technology,2039,729.4051,Petajoules
SK,total,electricity,technology,2039,90.9576,Petajoules
YT,total,electricity,technology,2039,1.2795,Petajoules
all,total,electricity,technology,2040,2259.3958,Petajoules
AB,total,electricity,technology,2040,367.9666,Petajoules
BC,total,electricity,technology,2040,285.9372,Petajoules
MB,total,electricity,technology,2040,93.3226,Petajoules
NB,total,electricity,technology,2040,43.3948,Petajoules
NL,total,electricity,technology,2040,37.3944,Petajoules
NS,total,electricity,technology,2040,35.714,Petajoules
NT,total,electricity,technology,2040,1.1293,Petajoules
NU,total,electricity,technology,2040,0.4136,Petajoules
ON,total,electricity,technology,2040,559.5334,Petajoules
PE,total,electricity,technology,2040,9.3143,Petajoules
QC,total,electricity,technology,2040,733.1026,Petajoules
SK,total,electricity,technology,2040,90.899,Petajoules
YT,total,electricity,technology,2040,1.274,Petajoules
all,total,electricity,high,2005,1836.2932,Petajoules
AB,total,electricity,high,2005,237.861,Petajoules
BC,total,electricity,high,2005,217.1455,Petajoules
MB,total,electricity,high,2005,72.7626,Petajoules
NB,total,electricity,high,2005,57.0067,Petajoules
NL,total,electricity,high,2005,38.6817,Petajoules
NS,total,electricity,high,2005,39.8831,Petajoules
NT,total,electricity,high,2005,1.113,Petajoules
NU,total,electricity,high,2005,0.507,Petajoules
ON,total,electricity,high,2005,469.626,Petajoules
PE,total,electricity,high,2005,3.938,Petajoules
QC,total,electricity,high,2005,635.026,Petajoules
SK,total,electricity,high,2005,61.6826,Petajoules
YT,total,electricity,high,2005,1.06,Petajoules
all,total,electricity,high,2006,1813.9617,Petajoules
AB,total,electricity,high,2006,249.0426,Petajoules
BC,total,electricity,high,2006,214.898,Petajoules
MB,total,electricity,high,2006,67.527,Petajoules
NB,total,electricity,high,2006,48.5823,Petajoules
NL,total,electricity,high,2006,36.458,Petajoules
NS,total,electricity,high,2006,36.745,Petajoules
NT,total,electricity,high,2006,1.124,Petajoules
NU,total,electricity,high,2006,0.491,Petajoules
ON,total,electricity,high,2006,473.949,Petajoules
PE,total,electricity,high,2006,3.64,Petajoules
QC,total,electricity,high,2006,617.688,Petajoules
SK,total,electricity,high,2006,62.6418,Petajoules
YT,total,electricity,high,2006,1.175,Petajoules
all,total,electricity,high,2007,1863.319,Petajoules
AB,total,electricity,high,2007,249.9904,Petajoules
BC,total,electricity,high,2007,229.25,Petajoules
MB,total,electricity,high,2007,71.365,Petajoules
NB,total,electricity,high,2007,53.3022,Petajoules
NL,total,electricity,high,2007,37.053,Petajoules
NS,total,electricity,high,2007,42.467,Petajoules
NT,total,electricity,high,2007,1.1046,Petajoules
NU,total,electricity,high,2007,0.5038,Petajoules
ON,total,electricity,high,2007,470.818,Petajoules
PE,total,electricity,high,2007,4.125,Petajoules
QC,total,electricity,high,2007,637.648,Petajoules
SK,total,electricity,high,2007,64.5254,Petajoules
YT,total,electricity,high,2007,1.1666,Petajoules
all,total,electricity,high,2008,1857.018,Petajoules
AB,total,electricity,high,2008,251.0035,Petajoules
BC,total,electricity,high,2008,208.868,Petajoules
MB,total,electricity,high,2008,73.05,Petajoules
NB,total,electricity,high,2008,48.6559,Petajoules
NL,total,electricity,high,2008,38.596,Petajoules
NS,total,electricity,high,2008,42.35,Petajoules
NT,total,electricity,high,2008,1.112,Petajoules
NU,total,electricity,high,2008,0.618,Petajoules
ON,total,electricity,high,2008,489.532,Petajoules
PE,total,electricity,high,2008,4.143,Petajoules
QC,total,electricity,high,2008,632.424,Petajoules
SK,total,electricity,high,2008,65.4916,Petajoules
YT,total,electricity,high,2008,1.174,Petajoules
all,total,electricity,high,2009,1776.0153,Petajoules
AB,total,electricity,high,2009,250.8661,Petajoules
BC,total,electricity,high,2009,200.0082,Petajoules
MB,total,electricity,high,2009,72.205,Petajoules
NB,total,electricity,high,2009,47.0253,Petajoules
NL,total,electricity,high,2009,34.618,Petajoules
NS,total,electricity,high,2009,40.7925,Petajoules
NT,total,electricity,high,2009,1.158,Petajoules
NU,total,electricity,high,2009,0.549,Petajoules
ON,total,electricity,high,2009,454.979,Petajoules
PE,total,electricity,high,2009,4.126,Petajoules
QC,total,electricity,high,2009,604.453,Petajoules
SK,total,electricity,high,2009,63.9552,Petajoules
YT,total,electricity,high,2009,1.28,Petajoules
all,total,electricity,high,2010,1815.8011,Petajoules
AB,total,electricity,high,2010,257.3505,Petajoules
BC,total,electricity,high,2010,196.9506,Petajoules
MB,total,electricity,high,2010,70.464,Petajoules
NB,total,electricity,high,2010,44.7447,Petajoules
NL,total,electricity,high,2010,35.629,Petajoules
NS,total,electricity,high,2010,42.119,Petajoules
NT,total,electricity,high,2010,1.1072,Petajoules
NU,total,electricity,high,2010,0.5488,Petajoules
ON,total,electricity,high,2010,479.473,Petajoules
PE,total,electricity,high,2010,4.259,Petajoules
QC,total,electricity,high,2010,613.8276,Petajoules
SK,total,electricity,high,2010,68.0451,Petajoules
YT,total,electricity,high,2010,1.2826,Petajoules
all,total,electricity,high,2011,1846.462,Petajoules
AB,total,electricity,high,2011,264.1303,Petajoules
BC,total,electricity,high,2011,197.8066,Petajoules
MB,total,electricity,high,2011,72.7856,Petajoules
NB,total,electricity,high,2011,47.337,Petajoules
NL,total,electricity,high,2011,34.7998,Petajoules
NS,total,electricity,high,2011,40.284,Petajoules
NT,total,electricity,high,2011,1.1877,Petajoules
NU,total,electricity,high,2011,0.332,Petajoules
ON,total,electricity,high,2011,495.8491,Petajoules
PE,total,electricity,high,2011,4.2108,Petajoules
QC,total,electricity,high,2011,616.4651,Petajoules
SK,total,electricity,high,2011,69.9758,Petajoules
YT,total,electricity,high,2011,1.2982,Petajoules
all,total,electricity,high,2012,1856.3721,Petajoules
AB,total,electricity,high,2012,271.203,Petajoules
BC,total,electricity,high,2012,221.4557,Petajoules
MB,total,electricity,high,2012,74.0125,Petajoules
NB,total,electricity,high,2012,46.0614,Petajoules
NL,total,electricity,high,2012,34.1375,Petajoules
NS,total,electricity,high,2012,37.3787,Petajoules
NT,total,electricity,high,2012,1.2517,Petajoules
NU,total,electricity,high,2012,0.3321,Petajoules
ON,total,electricity,high,2012,485.3596,Petajoules
PE,total,electricity,high,2012,4.9351,Petajoules
QC,total,electricity,high,2012,608.3505,Petajoules
SK,total,electricity,high,2012,70.4953,Petajoules
YT,total,electricity,high,2012,1.399,Petajoules
all,total,electricity,high,2013,1890.9721,Petajoules
AB,total,electricity,high,2013,277.8931,Petajoules
BC,total,electricity,high,2013,202.9687,Petajoules
MB,total,electricity,high,2013,79.168,Petajoules
NB,total,electricity,high,2013,44.8764,Petajoules
NL,total,electricity,high,2013,36.7018,Petajoules
NS,total,electricity,high,2013,39.7496,Petajoules
NT,total,electricity,high,2013,1.2575,Petajoules
NU,total,electricity,high,2013,0.332,Petajoules
ON,total,electricity,high,2013,499.2661,Petajoules
PE,total,electricity,high,2013,6.414,Petajoules
QC,total,electricity,high,2013,625.5098,Petajoules
SK,total,electricity,high,2013,75.4201,Petajoules
YT,total,electricity,high,2013,1.415,Petajoules
all,total,electricity,high,2014,1894.9929,Petajoules
AB,total,electricity,high,2014,281.7703,Petajoules
BC,total,electricity,high,2014,198.7822,Petajoules
MB,total,electricity,high,2014,79.594,Petajoules
NB,total,electricity,high,2014,46.4458,Petajoules
NL,total,electricity,high,2014,37.2716,Petajoules
NS,total,electricity,high,2014,38.1658,Petajoules
NT,total,electricity,high,2014,1.117,Petajoules
NU,total,electricity,high,2014,0.43,Petajoules
ON,total,electricity,high,2014,495.4113,Petajoules
PE,total,electricity,high,2014,7.106,Petajoules
QC,total,electricity,high,2014,629.8447,Petajoules
