province,sector,source,scenario,year,value,unit
YT,transportation,solarWindGeothermal,reference,2013,0,Petajoules
all,transportation,solarWindGeothermal,reference,2014,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2014,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2014,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2014,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2014,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2014,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2014,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2014,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2014,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2014,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2014,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2014,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2014,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2014,0,Petajoules
all,transportation,solarWindGeothermal,reference,2015,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2015,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2015,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2015,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2015,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2015,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2015,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2015,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2015,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2015,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2015,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2015,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2015,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2015,0,Petajoules
all,transportation,solarWindGeothermal,reference,2016,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2016,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2016,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2016,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2016,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2016,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2016,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2016,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2016,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2016,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2016,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2016,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2016,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2016,0,Petajoules
all,transportation,solarWindGeothermal,reference,2017,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2017,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2017,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2017,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2017,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2017,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2017,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2017,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2017,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2017,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2017,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2017,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2017,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2017,0,Petajoules
all,transportation,solarWindGeothermal,reference,2018,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2018,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2018,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2018,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2018,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2018,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2018,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2018,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2018,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2018,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2018,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2018,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2018,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2018,0,Petajoules
all,transportation,solarWindGeothermal,reference,2019,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2019,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2019,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2019,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2019,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2019,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2019,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2019,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2019,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2019,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2019,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2019,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2019,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2019,0,Petajoules
all,transportation,solarWindGeothermal,reference,2020,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2020,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2020,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2020,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2020,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2020,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2020,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2020,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2020,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2020,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2020,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2020,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2020,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2020,0,Petajoules
all,transportation,solarWindGeothermal,reference,2021,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2021,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2021,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2021,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2021,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2021,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2021,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2021,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2021,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2021,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2021,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2021,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2021,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2021,0,Petajoules
all,transportation,solarWindGeothermal,reference,2022,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2022,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2022,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2022,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2022,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2022,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2022,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2022,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2022,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2022,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2022,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2022,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2022,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2022,0,Petajoules
all,transportation,solarWindGeothermal,reference,2023,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2023,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2023,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2023,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2023,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2023,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2023,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2023,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2023,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2023,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2023,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2023,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2023,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2023,0,Petajoules
all,transportation,solarWindGeothermal,reference,2024,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2024,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2024,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2024,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2024,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2024,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2024,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2024,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2024,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2024,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2024,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2024,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2024,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2024,0,Petajoules
all,transportation,solarWindGeothermal,reference,2025,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2025,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2025,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2025,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2025,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2025,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2025,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2025,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2025,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2025,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2025,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2025,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2025,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2025,0,Petajoules
all,transportation,solarWindGeothermal,reference,2026,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2026,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2026,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2026,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2026,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2026,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2026,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2026,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2026,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2026,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2026,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2026,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2026,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2026,0,Petajoules
all,transportation,solarWindGeothermal,reference,2027,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2027,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2027,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2027,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2027,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2027,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2027,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2027,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2027,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2027,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2027,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2027,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2027,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2027,0,Petajoules
all,transportation,solarWindGeothermal,reference,2028,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2028,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2028,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2028,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2028,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2028,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2028,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2028,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2028,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2028,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2028,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2028,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2028,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2028,0,Petajoules
all,transportation,solarWindGeothermal,reference,2029,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2029,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2029,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2029,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2029,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2029,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2029,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2029,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2029,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2029,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2029,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2029,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2029,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2029,0,Petajoules
all,transportation,solarWindGeothermal,reference,2030,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2030,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2030,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2030,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2030,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2030,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2030,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2030,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2030,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2030,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2030,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2030,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2030,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2030,0,Petajoules
all,transportation,solarWindGeothermal,reference,2031,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2031,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2031,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2031,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2031,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2031,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2031,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2031,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2031,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2031,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2031,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2031,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2031,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2031,0,Petajoules
all,transportation,solarWindGeothermal,reference,2032,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2032,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2032,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2032,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2032,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2032,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2032,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2032,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2032,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2032,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2032,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2032,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2032,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2032,0,Petajoules
all,transportation,solarWindGeothermal,reference,2033,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2033,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2033,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2033,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2033,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2033,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2033,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2033,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2033,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2033,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2033,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2033,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2033,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2033,0,Petajoules
all,transportation,solarWindGeothermal,reference,2034,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2034,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2034,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2034,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2034,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2034,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2034,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2034,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2034,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2034,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2034,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2034,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2034,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2034,0,Petajoules
all,transportation,solarWindGeothermal,reference,2035,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2035,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2035,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2035,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2035,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2035,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2035,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2035,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2035,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2035,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2035,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2035,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2035,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2035,0,Petajoules
all,transportation,solarWindGeothermal,reference,2036,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2036,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2036,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2036,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2036,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2036,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2036,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2036,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2036,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2036,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2036,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2036,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2036,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2036,0,Petajoules
all,transportation,solarWindGeothermal,reference,2037,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2037,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2037,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2037,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2037,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2037,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2037,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2037,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2037,0,Petajoules
all,transportation,solarWindGeothermal,reference,2038,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2038,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2038,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2038,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2038,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2038,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2038,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2038,0,Petajoules
all,transportation,solarWindGeothermal,reference,2039,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2039,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2039,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2039,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2039,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2039,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2039,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2039,0,Petajoules
all,transportation,solarWindGeothermal,reference,2040,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2040,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2040,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2040,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2040,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2040,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2040,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2040,0,Petajoules
all,transportation,solarWindGeothermal,high,2005,0,Petajoules
AB,transportation,solarWindGeothermal,high,2005,0,Petajoules
BC,transportation,solarWindGeothermal,high,2005,0,Petajoules
MB,transportation,solarWindGeothermal,high,2005,0,Petajoules
NB,transportation,solarWindGeothermal,high,2005,0,Petajoules
NL,transportation,solarWindGeothermal,high,2005,0,Petajoules
NS,transportation,solarWindGeothermal,high,2005,0,Petajoules
NT,transportation,solarWindGeothermal,high,2005,0,Petajoules
NU,transportation,solarWindGeothermal,high,2005,0,Petajoules
ON,transportation,solarWindGeothermal,high,2005,0,Petajoules
PE,transportation,solarWindGeothermal,high,2005,0,Petajoules
QC,transportation,solarWindGeothermal,high,2005,0,Petajoules
SK,transportation,solarWindGeothermal,high,2005,0,Petajoules
YT,transportation,solarWindGeothermal,high,2005,0,Petajoules
all,transportation,solarWindGeothermal,high,2006,0,Petajoules
AB,transportation,solarWindGeothermal,high,2006,0,Petajoules
BC,transportation,solarWindGeothermal,high,2006,0,Petajoules
MB,transportation,solarWindGeothermal,high,2006,0,Petajoules
NB,transportation,solarWindGeothermal,high,2006,0,Petajoules
NL,transportation,solarWindGeothermal,high,2006,0,Petajoules
NS,transportation,solarWindGeothermal,high,2006,0,Petajoules
NT,transportation,solarWindGeothermal,high,2006,0,Petajoules
NU,transportation,solarWindGeothermal,high,2006,0,Petajoules
ON,transportation,solarWindGeothermal,high,2006,0,Petajoules
PE,transportation,solarWindGeothermal,high,2006,0,Petajoules
QC,transportation,solarWindGeothermal,high,2006,0,Petajoules
SK,transportation,solarWindGeothermal,high,2006,0,Petajoules
YT,transportation,solarWindGeothermal,high,2006,0,Petajoules
all,transportation,solarWindGeothermal,high,2007,0,Petajoules
AB,transportation,solarWindGeothermal,high,2007,0,Petajoules
BC,transportation,solarWindGeothermal,high,2007,0,Petajoules
MB,transportation,solarWindGeothermal,high,2007,0,Petajoules
NB,transportation,solarWindGeothermal,high,2007,0,Petajoules
NL,transportation,solarWindGeothermal,high,2007,0,Petajoules
NS,transportation,solarWindGeothermal,high,2007,0,Petajoules
NT,transportation,solarWindGeothermal,high,2007,0,Petajoules
NU,transportation,solarWindGeothermal,high,2007,0,Petajoules
ON,transportation,solarWindGeothermal,high,2007,0,Petajoules
PE,transportation,solarWindGeothermal,high,2007,0,Petajoules
QC,transportation,solarWindGeothermal,high,2007,0,Petajoules
SK,transportation,solarWindGeothermal,high,2007,0,Petajoules
YT,transportation,solarWindGeothermal,high,2007,0,Petajoules
all,transportation,solarWindGeothermal,high,2008,0,Petajoules
AB,transportation,solarWindGeothermal,high,2008,0,Petajoules
BC,transportation,solarWindGeothermal,high,2008,0,Petajoules
MB,transportation,solarWindGeothermal,high,2008,0,Petajoules
NB,transportation,solarWindGeothermal,high,2008,0,Petajoules
NL,transportation,solarWindGeothermal,high,2008,0,Petajoules
NS,transportation,solarWindGeothermal,high,2008,0,Petajoules
NT,transportation,solarWindGeothermal,high,2008,0,Petajoules
NU,transportation,solarWindGeothermal,high,2008,0,Petajoules
ON,transportation,solarWindGeothermal,high,2008,0,Petajoules
PE,transportation,solarWindGeothermal,high,2008,0,Petajoules
QC,transportation,solarWindGeothermal,high,2008,0,Petajoules
SK,transportation,solarWindGeothermal,high,2008,0,Petajoules
YT,transportation,solarWindGeothermal,high,2008,0,Petajoules
all,transportation,solarWindGeothermal,high,2009,0,Petajoules
AB,transportation,solarWindGeothermal,high,2009,0,Petajoules
BC,transportation,solarWindGeothermal,high,2009,0,Petajoules
MB,transportation,solarWindGeothermal,high,2009,0,Petajoules
NB,transportation,solarWindGeothermal,high,2009,0,Petajoules
NL,transportation,solarWindGeothermal,high,2009,0,Petajoules
NS,transportation,solarWindGeothermal,high,2009,0,Petajoules
NT,transportation,solarWindGeothermal,high,2009,0,Petajoules
NU,transportation,solarWindGeothermal,high,2009,0,Petajoules
ON,transportation,solarWindGeothermal,high,2009,0,Petajoules
PE,transportation,solarWindGeothermal,high,2009,0,Petajoules
QC,transportation,solarWindGeothermal,high,2009,0,Petajoules
SK,transportation,solarWindGeothermal,high,2009,0,Petajoules
YT,transportation,solarWindGeothermal,high,2009,0,Petajoules
all,transportation,solarWindGeothermal,high,2010,0,Petajoules
AB,transportation,solarWindGeothermal,high,2010,0,Petajoules
BC,transportation,solarWindGeothermal,high,2010,0,Petajoules
MB,transportation,solarWindGeothermal,high,2010,0,Petajoules
NB,transportation,solarWindGeothermal,high,2010,0,Petajoules
