province,source,scenario,year,value,unit
SK,oilProducts,reference,2023,8.1993,GW.h
YT,oilProducts,reference,2023,27.6024,GW.h
AB,oilProducts,reference,2024,8.1804,GW.h
BC,oilProducts,reference,2024,97.9788,GW.h
MB,oilProducts,reference,2024,7.7805,GW.h
NB,oilProducts,reference,2024,1.03,GW.h
NL,oilProducts,reference,2024,169.1006,GW.h
NS,oilProducts,reference,2024,23.1118,GW.h
NT,oilProducts,reference,2024,226.2779,GW.h
NU,oilProducts,reference,2024,177.1744,GW.h
ON,oilProducts,reference,2024,1198.7212,GW.h
PE,oilProducts,reference,2024,1,GW.h
QC,oilProducts,reference,2024,488.5818,GW.h
SK,oilProducts,reference,2024,8.1994,GW.h
YT,oilProducts,reference,2024,60.1571,GW.h
AB,oilProducts,reference,2025,8.1804,GW.h
BC,oilProducts,reference,2025,92.3902,GW.h
MB,oilProducts,reference,2025,7.7805,GW.h
NB,oilProducts,reference,2025,98.0812,GW.h
NL,oilProducts,reference,2025,170.5956,GW.h
NS,oilProducts,reference,2025,21.3157,GW.h
NT,oilProducts,reference,2025,224.4173,GW.h
NU,oilProducts,reference,2025,173.3158,GW.h
ON,oilProducts,reference,2025,1318.3617,GW.h
PE,oilProducts,reference,2025,1,GW.h
QC,oilProducts,reference,2025,488.5809,GW.h
SK,oilProducts,reference,2025,1.978,GW.h
YT,oilProducts,reference,2025,93.9698,GW.h
AB,oilProducts,reference,2026,8.1804,GW.h
BC,oilProducts,reference,2026,92.7688,GW.h
MB,oilProducts,reference,2026,5.323,GW.h
NB,oilProducts,reference,2026,97.8292,GW.h
NL,oilProducts,reference,2026,171.6672,GW.h
NS,oilProducts,reference,2026,21.9882,GW.h
NT,oilProducts,reference,2026,224.9028,GW.h
NU,oilProducts,reference,2026,169.5839,GW.h
ON,oilProducts,reference,2026,942.8387,GW.h
PE,oilProducts,reference,2026,1,GW.h
QC,oilProducts,reference,2026,488.5809,GW.h
SK,oilProducts,reference,2026,1.978,GW.h
YT,oilProducts,reference,2026,83.9333,GW.h
AB,oilProducts,reference,2027,8.1804,GW.h
BC,oilProducts,reference,2027,90.948,GW.h
MB,oilProducts,reference,2027,0.1998,GW.h
NB,oilProducts,reference,2027,98.5207,GW.h
NL,oilProducts,reference,2027,173.5865,GW.h
NS,oilProducts,reference,2027,22.2983,GW.h
NT,oilProducts,reference,2027,227.6053,GW.h
NU,oilProducts,reference,2027,165.7115,GW.h
ON,oilProducts,reference,2027,929.8483,GW.h
PE,oilProducts,reference,2027,1,GW.h
QC,oilProducts,reference,2027,488.5813,GW.h
SK,oilProducts,reference,2027,1.978,GW.h
YT,oilProducts,reference,2027,82.5979,GW.h
AB,oilProducts,reference,2028,8.1804,GW.h
BC,oilProducts,reference,2028,96.1109,GW.h
MB,oilProducts,reference,2028,0.1998,GW.h
NB,oilProducts,reference,2028,4.4011,GW.h
NL,oilProducts,reference,2028,174.8339,GW.h
NS,oilProducts,reference,2028,22.6097,GW.h
NT,oilProducts,reference,2028,228.652,GW.h
NU,oilProducts,reference,2028,162.3553,GW.h
ON,oilProducts,reference,2028,644.4593,GW.h
PE,oilProducts,reference,2028,1,GW.h
QC,oilProducts,reference,2028,488.5804,GW.h
SK,oilProducts,reference,2028,1.978,GW.h
YT,oilProducts,reference,2028,80.3674,GW.h
AB,oilProducts,reference,2029,8.1804,GW.h
BC,oilProducts,reference,2029,96.2896,GW.h
MB,oilProducts,reference,2029,0.1998,GW.h
NB,oilProducts,reference,2029,6.1903,GW.h
NL,oilProducts,reference,2029,204.3067,GW.h
NS,oilProducts,reference,2029,16.3381,GW.h
NT,oilProducts,reference,2029,200.7226,GW.h
NU,oilProducts,reference,2029,161.476,GW.h
ON,oilProducts,reference,2029,813.5064,GW.h
PE,oilProducts,reference,2029,2,GW.h
QC,oilProducts,reference,2029,488.5814,GW.h
SK,oilProducts,reference,2029,1.9498,GW.h
YT,oilProducts,reference,2029,74.5146,GW.h
AB,oilProducts,reference,2030,8.1804,GW.h
BC,oilProducts,reference,2030,96.6809,GW.h
MB,oilProducts,reference,2030,0.1998,GW.h
NB,oilProducts,reference,2030,1.9892,GW.h
NL,oilProducts,reference,2030,224.1562,GW.h
NS,oilProducts,reference,2030,17.6766,GW.h
NT,oilProducts,reference,2030,204.1693,GW.h
NU,oilProducts,reference,2030,159.8913,GW.h
ON,oilProducts,reference,2030,682.4073,GW.h
PE,oilProducts,reference,2030,2,GW.h
QC,oilProducts,reference,2030,488.581,GW.h
SK,oilProducts,reference,2030,1.9417,GW.h
YT,oilProducts,reference,2030,72.387,GW.h
AB,oilProducts,reference,2031,8.1804,GW.h
BC,oilProducts,reference,2031,96.4521,GW.h
MB,oilProducts,reference,2031,0.1998,GW.h
NB,oilProducts,reference,2031,1.966,GW.h
NL,oilProducts,reference,2031,198.1715,GW.h
NS,oilProducts,reference,2031,17.8032,GW.h
NT,oilProducts,reference,2031,204.1923,GW.h
NU,oilProducts,reference,2031,158.6441,GW.h
ON,oilProducts,reference,2031,904.9491,GW.h
PE,oilProducts,reference,2031,2,GW.h
QC,oilProducts,reference,2031,488.5812,GW.h
SK,oilProducts,reference,2031,1.9472,GW.h
YT,oilProducts,reference,2031,101.7559,GW.h
AB,oilProducts,reference,2032,8.1804,GW.h
BC,oilProducts,reference,2032,95.7959,GW.h
MB,oilProducts,reference,2032,0.1998,GW.h
NB,oilProducts,reference,2032,1.966,GW.h
NL,oilProducts,reference,2032,200.098,GW.h
NS,oilProducts,reference,2032,7.2142,GW.h
NT,oilProducts,reference,2032,204.2086,GW.h
NU,oilProducts,reference,2032,154.6645,GW.h
ON,oilProducts,reference,2032,690.0654,GW.h
PE,oilProducts,reference,2032,2,GW.h
QC,oilProducts,reference,2032,488.5817,GW.h
SK,oilProducts,reference,2032,1.9469,GW.h
YT,oilProducts,reference,2032,101.9007,GW.h
AB,oilProducts,reference,2033,8.1804,GW.h
BC,oilProducts,reference,2033,95.6904,GW.h
MB,oilProducts,reference,2033,0.1998,GW.h
NB,oilProducts,reference,2033,0.8909,GW.h
NL,oilProducts,reference,2033,229.4335,GW.h
NS,oilProducts,reference,2033,4.1034,GW.h
NT,oilProducts,reference,2033,204.1531,GW.h
NU,oilProducts,reference,2033,151.1489,GW.h
ON,oilProducts,reference,2033,700.5631,GW.h
PE,oilProducts,reference,2033,2,GW.h
QC,oilProducts,reference,2033,488.5809,GW.h
SK,oilProducts,reference,2033,1.9506,GW.h
YT,oilProducts,reference,2033,102.2457,GW.h
AB,oilProducts,reference,2034,8.1804,GW.h
BC,oilProducts,reference,2034,95.5256,GW.h
MB,oilProducts,reference,2034,0.1998,GW.h
NB,oilProducts,reference,2034,41.1089,GW.h
NL,oilProducts,reference,2034,234.4,GW.h
NS,oilProducts,reference,2034,4.0893,GW.h
NT,oilProducts,reference,2034,204.1692,GW.h
NU,oilProducts,reference,2034,151.5525,GW.h
ON,oilProducts,reference,2034,578.5071,GW.h
PE,oilProducts,reference,2034,2,GW.h
QC,oilProducts,reference,2034,488.5811,GW.h
SK,oilProducts,reference,2034,1.9432,GW.h
YT,oilProducts,reference,2034,103.0644,GW.h
AB,oilProducts,reference,2035,8.1487,GW.h
BC,oilProducts,reference,2035,95.3321,GW.h
MB,oilProducts,reference,2035,0.1998,GW.h
NB,oilProducts,reference,2035,37.1352,GW.h
NL,oilProducts,reference,2035,236.5306,GW.h
NS,oilProducts,reference,2035,3.9449,GW.h
NT,oilProducts,reference,2035,202.9867,GW.h
NU,oilProducts,reference,2035,149.0514,GW.h
ON,oilProducts,reference,2035,585.4997,GW.h
PE,oilProducts,reference,2035,2,GW.h
QC,oilProducts,reference,2035,148.581,GW.h
SK,oilProducts,reference,2035,1.9033,GW.h
YT,oilProducts,reference,2035,100.0404,GW.h
AB,oilProducts,reference,2036,8.1054,GW.h
BC,oilProducts,reference,2036,95.5013,GW.h
MB,oilProducts,reference,2036,0.1998,GW.h
NB,oilProducts,reference,2036,37.778,GW.h
NL,oilProducts,reference,2036,238.4018,GW.h
NS,oilProducts,reference,2036,4.0607,GW.h
NT,oilProducts,reference,2036,202.1584,GW.h
NU,oilProducts,reference,2036,151.727,GW.h
ON,oilProducts,reference,2036,614.5836,GW.h
PE,oilProducts,reference,2036,2,GW.h
QC,oilProducts,reference,2036,148.5812,GW.h
SK,oilProducts,reference,2036,1.9072,GW.h
YT,oilProducts,reference,2036,99.2265,GW.h
AB,oilProducts,reference,2037,8.1054,GW.h
BC,oilProducts,reference,2037,95.595,GW.h
MB,oilProducts,reference,2037,0.1998,GW.h
NB,oilProducts,reference,2037,37.7957,GW.h
NL,oilProducts,reference,2037,237.7075,GW.h
NS,oilProducts,reference,2037,4.0071,GW.h
NT,oilProducts,reference,2037,202.2711,GW.h
NU,oilProducts,reference,2037,147.7637,GW.h
ON,oilProducts,reference,2037,629.9599,GW.h
PE,oilProducts,reference,2037,2,GW.h
QC,oilProducts,reference,2037,148.5812,GW.h
SK,oilProducts,reference,2037,1.9097,GW.h
YT,oilProducts,reference,2037,100.1456,GW.h
AB,oilProducts,reference,2038,8.0578,GW.h
BC,oilProducts,reference,2038,95.6667,GW.h
MB,oilProducts,reference,2038,0.1998,GW.h
NB,oilProducts,reference,2038,37.1352,GW.h
NL,oilProducts,reference,2038,239.5471,GW.h
NS,oilProducts,reference,2038,4.2015,GW.h
NT,oilProducts,reference,2038,203.4313,GW.h
NU,oilProducts,reference,2038,145.1339,GW.h
ON,oilProducts,reference,2038,653.7123,GW.h
PE,oilProducts,reference,2038,2,GW.h
QC,oilProducts,reference,2038,148.5809,GW.h
SK,oilProducts,reference,2038,1.9055,GW.h
YT,oilProducts,reference,2038,97.2239,GW.h
AB,oilProducts,reference,2039,8.0273,GW.h
BC,oilProducts,reference,2039,95.7194,GW.h
MB,oilProducts,reference,2039,0.1998,GW.h
NB,oilProducts,reference,2039,30.0208,GW.h
NL,oilProducts,reference,2039,241.8065,GW.h
NS,oilProducts,reference,2039,3.8211,GW.h
NT,oilProducts,reference,2039,203.5424,GW.h
NU,oilProducts,reference,2039,145.2263,GW.h
ON,oilProducts,reference,2039,667.0607,GW.h
PE,oilProducts,reference,2039,2,GW.h
QC,oilProducts,reference,2039,148.5811,GW.h
SK,oilProducts,reference,2039,1.9086,GW.h
YT,oilProducts,reference,2039,92.4225,GW.h
AB,oilProducts,reference,2040,8.048,GW.h
BC,oilProducts,reference,2040,95.9252,GW.h
MB,oilProducts,reference,2040,0.1998,GW.h
NB,oilProducts,reference,2040,0.1724,GW.h
NL,oilProducts,reference,2040,243.8984,GW.h
NS,oilProducts,reference,2040,3.6006,GW.h
NT,oilProducts,reference,2040,203.6551,GW.h
NU,oilProducts,reference,2040,141.3175,GW.h
ON,oilProducts,reference,2040,689.1484,GW.h
PE,oilProducts,reference,2040,2,GW.h
QC,oilProducts,reference,2040,148.5812,GW.h
SK,oilProducts,reference,2040,1.9117,GW.h
YT,oilProducts,reference,2040,92.884,GW.h
AB,oilProducts,technology,2005,16.8441,GW.h
BC,oilProducts,technology,2005,87.8,GW.h
MB,oilProducts,technology,2005,31.5,GW.h
NB,oilProducts,technology,2005,7299.9,GW.h
NL,oilProducts,technology,2005,1304.2839,GW.h
NS,oilProducts,technology,2005,397.1023,GW.h
NT,oilProducts,technology,2005,280,GW.h
NU,oilProducts,technology,2005,142,GW.h
ON,oilProducts,technology,2005,184.345,GW.h
PE,oilProducts,technology,2005,0.879,GW.h
QC,oilProducts,technology,2005,823.5,GW.h
SK,oilProducts,technology,2005,17.9,GW.h
YT,oilProducts,technology,2005,22.094,GW.h
AB,oilProducts,technology,2006,16.8441,GW.h
BC,oilProducts,technology,2006,32.3,GW.h
MB,oilProducts,technology,2006,40.7,GW.h
NB,oilProducts,technology,2006,4237.2,GW.h
NL,oilProducts,technology,2006,820.8849,GW.h
NS,oilProducts,technology,2006,397.1023,GW.h
NT,oilProducts,technology,2006,280,GW.h
NU,oilProducts,technology,2006,145,GW.h
ON,oilProducts,technology,2006,184.345,GW.h
PE,oilProducts,technology,2006,0.879,GW.h
QC,oilProducts,technology,2006,400.9,GW.h
SK,oilProducts,technology,2006,19.5,GW.h
YT,oilProducts,technology,2006,22.094,GW.h
AB,oilProducts,technology,2007,16.8441,GW.h
BC,oilProducts,technology,2007,88.3,GW.h
MB,oilProducts,technology,2007,107.2,GW.h
NB,oilProducts,technology,2007,4672.6,GW.h
NL,oilProducts,technology,2007,1304.2839,GW.h
NS,oilProducts,technology,2007,397.1023,GW.h
NT,oilProducts,technology,2007,280,GW.h
NU,oilProducts,technology,2007,149,GW.h
ON,oilProducts,technology,2007,184.345,GW.h
PE,oilProducts,technology,2007,0.879,GW.h
QC,oilProducts,technology,2007,703.7,GW.h
SK,oilProducts,technology,2007,25.9,GW.h
YT,oilProducts,technology,2007,22.094,GW.h
AB,oilProducts,technology,2008,15.3551,GW.h
BC,oilProducts,technology,2008,91.2,GW.h
MB,oilProducts,technology,2008,115.3,GW.h
NB,oilProducts,technology,2008,4466.5,GW.h
NL,oilProducts,technology,2008,1132.7746,GW.h
NS,oilProducts,technology,2008,144.7459,GW.h
NT,oilProducts,technology,2008,354,GW.h
NU,oilProducts,technology,2008,182,GW.h
ON,oilProducts,technology,2008,118.7522,GW.h
PE,oilProducts,technology,2008,0.482,GW.h
QC,oilProducts,technology,2008,554.3,GW.h
SK,oilProducts,technology,2008,22.6,GW.h
YT,oilProducts,technology,2008,22.331,GW.h
AB,oilProducts,technology,2009,7.074,GW.h
BC,oilProducts,technology,2009,106.6,GW.h
MB,oilProducts,technology,2009,92.1,GW.h
NB,oilProducts,technology,2009,4371.6,GW.h
NL,oilProducts,technology,2009,1115.5197,GW.h
NS,oilProducts,technology,2009,268.8444,GW.h
NT,oilProducts,technology,2009,292,GW.h
NU,oilProducts,technology,2009,162,GW.h
ON,oilProducts,technology,2009,152.2384,GW.h
PE,oilProducts,technology,2009,2.721,GW.h
QC,oilProducts,technology,2009,778.7,GW.h
SK,oilProducts,technology,2009,17.9,GW.h
YT,oilProducts,technology,2009,18.542,GW.h
AB,oilProducts,technology,2010,13.2551,GW.h
BC,oilProducts,technology,2010,103.4,GW.h
MB,oilProducts,technology,2010,77.6,GW.h
NB,oilProducts,technology,2010,2564.5,GW.h
NL,oilProducts,technology,2010,1010.9852,GW.h
NS,oilProducts,technology,2010,374.2943,GW.h
NT,oilProducts,technology,2010,274,GW.h
NU,oilProducts,technology,2010,162,GW.h
ON,oilProducts,technology,2010,46.8128,GW.h
PE,oilProducts,technology,2010,0,GW.h
QC,oilProducts,technology,2010,587.6,GW.h
SK,oilProducts,technology,2010,20.8,GW.h
YT,oilProducts,technology,2010,24.783,GW.h
AB,oilProducts,technology,2011,12.6996,GW.h
BC,oilProducts,technology,2011,91.2,GW.h
MB,oilProducts,technology,2011,70.8,GW.h
NB,oilProducts,technology,2011,1946.1,GW.h
NL,oilProducts,technology,2011,1033.2485,GW.h
NS,oilProducts,technology,2011,500.3697,GW.h
NT,oilProducts,technology,2011,159,GW.h
NU,oilProducts,technology,2011,98,GW.h
ON,oilProducts,technology,2011,30.3553,GW.h
PE,oilProducts,technology,2011,0,GW.h
QC,oilProducts,technology,2011,546,GW.h
SK,oilProducts,technology,2011,12.3,GW.h
YT,oilProducts,technology,2011,36.868,GW.h
AB,oilProducts,technology,2012,14.4671,GW.h
BC,oilProducts,technology,2012,45.3,GW.h
MB,oilProducts,technology,2012,21.5,GW.h
NB,oilProducts,technology,2012,1667.2,GW.h
NL,oilProducts,technology,2012,993.5128,GW.h
NS,oilProducts,technology,2012,586.3755,GW.h
NT,oilProducts,technology,2012,180,GW.h
NU,oilProducts,technology,2012,98,GW.h
ON,oilProducts,technology,2012,40.7134,GW.h
PE,oilProducts,technology,2012,8.163,GW.h
QC,oilProducts,technology,2012,518.5,GW.h
SK,oilProducts,technology,2012,11.3,GW.h
YT,oilProducts,technology,2012,24.365,GW.h
AB,oilProducts,technology,2013,13.4982,GW.h
BC,oilProducts,technology,2013,101.5,GW.h
MB,oilProducts,technology,2013,9.3,GW.h
NB,oilProducts,technology,2013,1466.2,GW.h
NL,oilProducts,technology,2013,1173.7154,GW.h
NS,oilProducts,technology,2013,406.7137,GW.h
NT,oilProducts,technology,2013,193,GW.h
NU,oilProducts,technology,2013,98,GW.h
ON,oilProducts,technology,2013,38.8696,GW.h
PE,oilProducts,technology,2013,2.168,GW.h
QC,oilProducts,technology,2013,474.9,GW.h
SK,oilProducts,technology,2013,15,GW.h
YT,oilProducts,technology,2013,23.291,GW.h
AB,oilProducts,technology,2014,15.7747,GW.h
BC,oilProducts,technology,2014,203.6,GW.h
MB,oilProducts,technology,2014,12.4,GW.h
NB,oilProducts,technology,2014,440.3,GW.h
NL,oilProducts,technology,2014,813,GW.h
NS,oilProducts,technology,2014,202.5791,GW.h
NT,oilProducts,technology,2014,446,GW.h
NU,oilProducts,technology,2014,158,GW.h
ON,oilProducts,technology,2014,99.4439,GW.h
PE,oilProducts,technology,2014,2,GW.h
QC,oilProducts,technology,2014,798.7,GW.h
SK,oilProducts,technology,2014,12,GW.h
YT,oilProducts,technology,2014,22.684,GW.h
AB,oilProducts,technology,2015,12.0262,GW.h
BC,oilProducts,technology,2015,266.2,GW.h
MB,oilProducts,technology,2015,43.1,GW.h
NB,oilProducts,technology,2015,1223.2179,GW.h
NL,oilProducts,technology,2015,973.8151,GW.h
NS,oilProducts,technology,2015,225.8394,GW.h
NT,oilProducts,technology,2015,347.8904,GW.h
NU,oilProducts,technology,2015,156.113,GW.h
ON,oilProducts,technology,2015,236.8442,GW.h
PE,oilProducts,technology,2015,1,GW.h
QC,oilProducts,technology,2015,518.3,GW.h
SK,oilProducts,technology,2015,16,GW.h
YT,oilProducts,technology,2015,20.712,GW.h
AB,oilProducts,technology,2016,8.1804,GW.h
BC,oilProducts,technology,2016,53.0363,GW.h
MB,oilProducts,technology,2016,2.174,GW.h
NB,oilProducts,technology,2016,208.4812,GW.h
NL,oilProducts,technology,2016,1556.4314,GW.h
NS,oilProducts,technology,2016,278.7147,GW.h
NT,oilProducts,technology,2016,273.0979,GW.h
NU,oilProducts,technology,2016,196.8797,GW.h
ON,oilProducts,technology,2016,312.3028,GW.h
PE,oilProducts,technology,2016,1,GW.h
QC,oilProducts,technology,2016,488.5812,GW.h
SK,oilProducts,technology,2016,8.1993,GW.h
YT,oilProducts,technology,2016,0,GW.h
AB,oilProducts,technology,2017,8.1804,GW.h
BC,oilProducts,technology,2017,158.1566,GW.h
MB,oilProducts,technology,2017,2.1758,GW.h
NB,oilProducts,technology,2017,151.7545,GW.h
NL,oilProducts,technology,2017,1566.8288,GW.h
NS,oilProducts,technology,2017,317.1819,GW.h
NT,oilProducts,technology,2017,285.0087,GW.h
NU,oilProducts,technology,2017,196.0901,GW.h
ON,oilProducts,technology,2017,379.5644,GW.h
PE,oilProducts,technology,2017,1,GW.h
QC,oilProducts,technology,2017,488.5814,GW.h
SK,oilProducts,technology,2017,8.1993,GW.h
YT,oilProducts,technology,2017,0,GW.h
AB,oilProducts,technology,2018,8.1804,GW.h
BC,oilProducts,technology,2018,158.1566,GW.h
MB,oilProducts,technology,2018,8.0547,GW.h
NB,oilProducts,technology,2018,149.601,GW.h
NL,oilProducts,technology,2018,1565.6352,GW.h
NS,oilProducts,technology,2018,328.779,GW.h
NT,oilProducts,technology,2018,290.1072,GW.h
NU,oilProducts,technology,2018,192.7185,GW.h
ON,oilProducts,technology,2018,375.9168,GW.h
PE,oilProducts,technology,2018,1,GW.h
QC,oilProducts,technology,2018,488.5809,GW.h
SK,oilProducts,technology,2018,8.1993,GW.h
YT,oilProducts,technology,2018,0,GW.h
AB,oilProducts,technology,2019,8.1804,GW.h
BC,oilProducts,technology,2019,158.1566,GW.h
MB,oilProducts,technology,2019,2.1758,GW.h
NB,oilProducts,technology,2019,160.0227,GW.h
NL,oilProducts,technology,2019,1578.3803,GW.h
NS,oilProducts,technology,2019,409.1423,GW.h
NT,oilProducts,technology,2019,296.1807,GW.h
NU,oilProducts,technology,2019,187.0685,GW.h
ON,oilProducts,technology,2019,455.6619,GW.h
PE,oilProducts,technology,2019,1,GW.h
QC,oilProducts,technology,2019,488.5812,GW.h
SK,oilProducts,technology,2019,8.1993,GW.h
YT,oilProducts,technology,2019,0.4995,GW.h
AB,oilProducts,technology,2020,8.1804,GW.h
BC,oilProducts,technology,2020,128.2292,GW.h
MB,oilProducts,technology,2020,7.6583,GW.h
NB,oilProducts,technology,2020,166.2308,GW.h
NL,oilProducts,technology,2020,113.965,GW.h
NS,oilProducts,technology,2020,144.8567,GW.h
NT,oilProducts,technology,2020,295.405,GW.h
NU,oilProducts,technology,2020,184.9661,GW.h
ON,oilProducts,technology,2020,611.3635,GW.h
PE,oilProducts,technology,2020,1,GW.h
QC,oilProducts,technology,2020,488.5809,GW.h
SK,oilProducts,technology,2020,8.1993,GW.h
YT,oilProducts,technology,2020,2.8126,GW.h
AB,oilProducts,technology,2021,8.1804,GW.h
BC,oilProducts,technology,2021,128.8162,GW.h
MB,oilProducts,technology,2021,2.3849,GW.h
NB,oilProducts,technology,2021,165.1155,GW.h
NL,oilProducts,technology,2021,118.8213,GW.h
NS,oilProducts,technology,2021,145.0559,GW.h
NT,oilProducts,technology,2021,295.6758,GW.h
NU,oilProducts,technology,2021,186.3677,GW.h
ON,oilProducts,technology,2021,657.6668,GW.h
PE,oilProducts,technology,2021,1,GW.h
QC,oilProducts,technology,2021,488.582,GW.h
SK,oilProducts,technology,2021,8.1993,GW.h
YT,oilProducts,technology,2021,8.5693,GW.h
AB,oilProducts,technology,2022,8.1804,GW.h
BC,oilProducts,technology,2022,129.4602,GW.h
MB,oilProducts,technology,2022,7.7654,GW.h
NB,oilProducts,technology,2022,162.6613,GW.h
NL,oilProducts,technology,2022,159.0947,GW.h
NS,oilProducts,technology,2022,150.2649,GW.h
NT,oilProducts,technology,2022,284.5927,GW.h
NU,oilProducts,technology,2022,182.5133,GW.h
ON,oilProducts,technology,2022,882.2432,GW.h
PE,oilProducts,technology,2022,1,GW.h
QC,oilProducts,technology,2022,488.5815,GW.h
SK,oilProducts,technology,2022,8.1994,GW.h
YT,oilProducts,technology,2022,6.9363,GW.h
AB,oilProducts,technology,2023,8.1804,GW.h
BC,oilProducts,technology,2023,129.1871,GW.h
MB,oilProducts,technology,2023,7.7654,GW.h
NB,oilProducts,technology,2023,126.9509,GW.h
NL,oilProducts,technology,2023,164.4507,GW.h
NS,oilProducts,technology,2023,88.2819,GW.h
NT,oilProducts,technology,2023,233.5083,GW.h
NU,oilProducts,technology,2023,179.8447,GW.h
ON,oilProducts,technology,2023,928.2382,GW.h
PE,oilProducts,technology,2023,1,GW.h
QC,oilProducts,technology,2023,488.5808,GW.h
SK,oilProducts,technology,2023,8.1994,GW.h
YT,oilProducts,technology,2023,26.1923,GW.h
AB,oilProducts,technology,2024,8.1804,GW.h
BC,oilProducts,technology,2024,130.1288,GW.h
MB,oilProducts,technology,2024,7.7805,GW.h
NB,oilProducts,technology,2024,0.889,GW.h
NL,oilProducts,technology,2024,166.722,GW.h
NS,oilProducts,technology,2024,26.6375,GW.h
NT,oilProducts,technology,2024,226.286,GW.h
NU,oilProducts,technology,2024,177.1084,GW.h
ON,oilProducts,technology,2024,1196.2947,GW.h
PE,oilProducts,technology,2024,1,GW.h
QC,oilProducts,technology,2024,488.5813,GW.h
SK,oilProducts,technology,2024,8.1994,GW.h
YT,oilProducts,technology,2024,60.0784,GW.h
AB,oilProducts,technology,2025,8.1804,GW.h
BC,oilProducts,technology,2025,126.7804,GW.h
MB,oilProducts,technology,2025,7.7805,GW.h
NB,oilProducts,technology,2025,119.7651,GW.h
NL,oilProducts,technology,2025,166.3739,GW.h
NS,oilProducts,technology,2025,24.9128,GW.h
NT,oilProducts,technology,2025,224.3555,GW.h
NU,oilProducts,technology,2025,173.2611,GW.h
ON,oilProducts,technology,2025,1334.0787,GW.h
PE,oilProducts,technology,2025,1,GW.h
QC,oilProducts,technology,2025,488.5807,GW.h
SK,oilProducts,technology,2025,1.978,GW.h
YT,oilProducts,technology,2025,93.943,GW.h
AB,oilProducts,technology,2026,8.1804,GW.h
BC,oilProducts,technology,2026,127.7117,GW.h
MB,oilProducts,technology,2026,4.5092,GW.h
NB,oilProducts,technology,2026,99.7049,GW.h
NL,oilProducts,technology,2026,165.9185,GW.h
NS,oilProducts,technology,2026,25.0098,GW.h
NT,oilProducts,technology,2026,224.4354,GW.h
NU,oilProducts,technology,2026,169.5419,GW.h
ON,oilProducts,technology,2026,924.2232,GW.h
PE,oilProducts,technology,2026,1,GW.h
QC,oilProducts,technology,2026,488.5815,GW.h
SK,oilProducts,technology,2026,1.978,GW.h
YT,oilProducts,technology,2026,83.8983,GW.h
AB,oilProducts,technology,2027,8.1804,GW.h
BC,oilProducts,technology,2027,125.6797,GW.h
MB,oilProducts,technology,2027,0.1998,GW.h
NB,oilProducts,technology,2027,102.8004,GW.h
NL,oilProducts,technology,2027,162.3727,GW.h
NS,oilProducts,technology,2027,26.4847,GW.h
NT,oilProducts,technology,2027,224.3893,GW.h
NU,oilProducts,technology,2027,165.6871,GW.h
ON,oilProducts,technology,2027,904.4064,GW.h
PE,oilProducts,technology,2027,1,GW.h
QC,oilProducts,technology,2027,488.5818,GW.h
SK,oilProducts,technology,2027,1.978,GW.h
YT,oilProducts,technology,2027,82.5619,GW.h
AB,oilProducts,technology,2028,8.1804,GW.h
BC,oilProducts,technology,2028,132.9119,GW.h
MB,oilProducts,technology,2028,0.1998,GW.h
NB,oilProducts,technology,2028,6.8181,GW.h
NL,oilProducts,technology,2028,153.0102,GW.h
NS,oilProducts,technology,2028,27.3458,GW.h
NT,oilProducts,technology,2028,224.3887,GW.h
NU,oilProducts,technology,2028,161.9996,GW.h
ON,oilProducts,technology,2028,675.9111,GW.h
PE,oilProducts,technology,2028,1,GW.h
QC,oilProducts,technology,2028,488.5802,GW.h
SK,oilProducts,technology,2028,1.978,GW.h
YT,oilProducts,technology,2028,79.9208,GW.h
AB,oilProducts,technology,2029,8.1804,GW.h
BC,oilProducts,technology,2029,130.8438,GW.h
MB,oilProducts,technology,2029,0.1998,GW.h
NB,oilProducts,technology,2029,6.0924,GW.h
NL,oilProducts,technology,2029,152.8756,GW.h
NS,oilProducts,technology,2029,20.9115,GW.h
NT,oilProducts,technology,2029,195.4822,GW.h
NU,oilProducts,technology,2029,158.1684,GW.h
ON,oilProducts,technology,2029,815.3769,GW.h
PE,oilProducts,technology,2029,2,GW.h
QC,oilProducts,technology,2029,488.5811,GW.h
SK,oilProducts,technology,2029,1.978,GW.h
YT,oilProducts,technology,2029,74.097,GW.h
AB,oilProducts,technology,2030,8.1153,GW.h
BC,oilProducts,technology,2030,129.4884,GW.h
MB,oilProducts,technology,2030,0.1998,GW.h
NB,oilProducts,technology,2030,1.966,GW.h
NL,oilProducts,technology,2030,144.1876,GW.h
NS,oilProducts,technology,2030,20.3626,GW.h
NT,oilProducts,technology,2030,198.4418,GW.h
NU,oilProducts,technology,2030,154.732,GW.h
ON,oilProducts,technology,2030,689.4844,GW.h
PE,oilProducts,technology,2030,2,GW.h
QC,oilProducts,technology,2030,488.582,GW.h
SK,oilProducts,technology,2030,1.978,GW.h
YT,oilProducts,technology,2030,71.3456,GW.h
AB,oilProducts,technology,2031,8.0153,GW.h
BC,oilProducts,technology,2031,130.2169,GW.h
MB,oilProducts,technology,2031,0.1998,GW.h
NB,oilProducts,technology,2031,1.966,GW.h
NL,oilProducts,technology,2031,144.638,GW.h
NS,oilProducts,technology,2031,20.5295,GW.h
NT,oilProducts,technology,2031,198.4704,GW.h
NU,oilProducts,technology,2031,153.8554,GW.h
ON,oilProducts,technology,2031,831.1286,GW.h
